P16,3,3,2,3,0,2,1,2,1,0,1,2,0,0,3,0,2,2,2,3,3,2,2,2,2,1,1,2,0,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P17,0,2,1,3,3,3,1,3,0,3,0,3,3,0,1,0,2,3,0,3,3,0,2,0,3,2,0,0,1,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P18,0,3,3,0,2,0,3,2,0,0,1,0,1,3,1,0,0,0,3,3,3,1,3,2,1,0,0,1,1,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P19,1,2,3,3,2,2,3,2,1,2,2,2,3,1,2,0,3,1,3,2,3,2,3,3,1,1,1,0,3,3,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P20,1,3,2,3,2,3,3,1,1,1,0,3,3,3,0,0,1,2,2,0,0,1,1,1,2,3,1,0,1,3,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P21,0,1,3,2,0,1,3,0,1,3,0,3,2,1,2,0,1,2,1,2,2,0,0,3,0,0,3,2,1,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P22,2,2,0,2,2,0,0,0,2,0,2,1,3,0,2,0,2,1,0,2,1,2,0,1,3,2,3,2,1,1,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P23,0,2,1,0,1,2,2,1,0,3,1,2,2,0,3,0,2,3,0,3,3,0,0,0,2,1,1,3,2,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P24,0,2,0,0,2,2,2,2,2,1,1,2,3,0,0,0,1,2,3,3,1,1,2,3,0,3,0,1,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P25,0,2,0,2,2,2,0,0,0,0,0,2,1,3,1,0,2,1,2,1,2,1,3,0,1,2,0,1,3,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P26,2,2,2,2,2,0,3,1,2,2,0,1,0,3,2,0,2,1,1,1,2,2,3,2,3,3,1,2,2,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P27,0,0,1,0,0,0,1,1,2,2,2,2,3,0,2,0,0,3,2,2,2,2,2,2,0,3,1,2,2,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P28,3,0,0,2,3,2,1,3,0,0,0,1,2,3,1,0,0,1,1,2,2,2,2,1,2,3,2,2,3,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P29,3,0,1,0,2,2,3,3,1,3,1,1,0,3,2,0,0,1,2,2,3,2,2,2,0,2,0,1,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P30,3,2,2,1,0,3,0,3,3,3,2,2,0,2,1,0,1,2,3,3,0,2,0,1,3,0,2,2,3,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P31,0,0,0,3,1,1,1,3,1,3,1,2,3,3,0,0,1,3,2,3,0,1,1,0,3,1,2,3,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P32,0,1,2,0,2,2,0,0,2,2,3,1,0,0,0,0,2,3,0,2,3,2,2,3,0,1,2,0,0,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P33,3,3,1,2,3,2,1,0,0,2,2,3,2,0,1,0,3,0,0,3,3,2,1,3,3,0,0,3,0,1,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P34,0,3,0,1,1,3,1,3,1,3,2,3,0,0,1,0,2,2,1,1,0,1,3,1,2,0,1,1,0,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P35,2,1,0,0,1,3,3,0,1,2,2,3,0,1,2,0,1,0,3,3,2,3,3,0,1,1,0,3,0,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P36,2,1,3,3,2,0,1,1,2,0,1,2,2,2,0,0,0,3,2,3,0,3,0,0,2,0,2,0,2,0,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P37,0,0,0,2,1,0,2,0,0,2,0,0,3,3,2,0,3,0,0,3,1,3,1,1,2,0,0,3,0,1,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P38,2,2,1,0,3,0,0,1,1,0,3,1,2,0,2,0,0,0,1,2,2,0,3,2,0,0,1,0,1,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P39,0,1,1,3,0,3,0,1,2,0,2,0,0,0,3,0,0,1,2,1,1,1,2,0,3,1,0,1,1,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P40,1,0,2,2,1,3,3,0,2,0,2,3,0,0,3,0,2,3,1,1,2,1,0,3,2,3,1,2,0,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P41,2,0,0,2,0,2,2,1,2,2,3,2,2,2,2,0,0,3,2,1,2,0,3,0,2,1,0,0,0,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P42,0,0,2,1,1,1,2,2,0,0,2,2,3,3,3,0,2,0,0,1,1,2,3,3,1,3,2,0,3,1,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P43,1,0,2,1,1,3,1,0,0,2,1,2,0,0,3,0,2,3,0,3,1,0,2,0,0,2,1,2,2,3,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P44,2,2,0,1,0,2,0,0,1,0,2,2,3,2,2,0,0,3,1,2,3,2,2,0,1,0,0,0,0,3,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P45,3,1,3,3,3,3,2,0,1,2,3,1,3,3,0,0,1,3,2,0,1,1,1,3,1,0,2,3,2,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P46,2,2,0,1,1,2,2,1,3,0,0,3,1,1,2,0,1,3,0,0,3,3,3,1,1,1,1,1,3,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P47,1,0,2,0,2,2,0,0,3,1,0,3,2,0,1,0,0,1,1,2,1,0,0,1,1,1,3,2,0,1,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P48,2,2,2,1,3,3,2,2,3,2,2,2,2,1,0,0,3,3,0,3,1,1,1,1,2,3,3,1,1,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P49,3,1,3,1,1,2,1,2,1,0,2,3,0,2,2,0,3,0,3,3,2,3,2,0,1,2,0,1,3,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P50,2,1,0,2,1,2,2,3,2,1,1,2,3,2,0,0,3,2,2,2,2,2,3,0,1,2,1,0,3,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P51,1,0,2,0,1,1,3,0,1,1,2,3,2,1,2,0,0,3,0,1,1,2,1,2,1,0,3,0,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P52,2,1,1,0,1,1,3,1,0,3,2,2,0,1,1,0,3,3,3,3,0,2,1,1,3,3,0,1,3,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P53,2,0,0,3,2,2,1,1,3,1,0,0,2,2,3,0,0,1,1,3,0,0,3,0,3,2,2,3,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P54,1,1,0,3,1,0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,3,2,2,0,0,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P55,2,0,3,1,0,3,3,0,3,0,1,2,3,0,3,0,2,3,2,0,3,1,0,0,3,0,3,0,3,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P56,2,1,2,3,1,0,2,2,0,0,3,0,0,0,2,0,0,2,3,1,2,2,2,3,0,0,0,3,1,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P57,0,0,0,0,1,2,2,3,2,0,3,3,0,0,0,0,0,0,0,2,3,3,0,2,0,1,0,2,0,0,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P58,2,1,3,2,2,2,2,0,0,1,0,3,1,0,3,0,2,3,0,1,0,0,3,3,0,0,2,2,3,1,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P59,0,3,2,1,1,0,0,0,2,0,3,0,2,0,0,0,0,3,1,0,0,1,3,0,3,3,1,0,3,1,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P60,3,1,1,2,1,1,2,2,3,1,3,1,2,2,3,0,3,3,3,0,2,0,0,1,0,0,0,2,0,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P61,3,1,3,2,2,3,2,0,1,1,1,3,2,3,0,0,1,3,2,2,1,1,0,1,3,3,0,0,3,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P62,3,0,0,1,2,2,3,2,1,3,0,1,3,1,1,0,0,0,2,1,2,1,3,3,1,3,2,2,3,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P63,2,0,0,3,2,3,2,2,2,2,3,0,0,0,2,0,3,2,3,0,0,2,3,1,1,2,2,2,1,1,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P64,2,0,3,0,2,0,0,0,0,1,0,1,2,0,3,0,2,3,1,0,2,3,0,0,3,3,3,3,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P65,1,3,0,2,2,0,3,3,1,2,2,1,3,1,3,0,1,0,3,2,1,0,0,1,0,2,2,0,1,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P66,1,2,3,2,2,3,2,0,0,2,0,3,3,3,0,0,1,3,2,1,1,1,1,1,2,0,1,3,0,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P67,3,3,0,1,2,3,2,2,0,3,3,3,1,3,1,0,0,3,0,1,3,1,3,0,3,1,1,2,3,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P68,1,2,2,3,1,0,2,0,3,1,3,0,0,0,2,0,0,2,3,2,2,0,1,1,2,0,1,2,3,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P69,2,0,2,0,0,0,3,3,3,0,2,0,2,0,1,0,3,2,1,3,2,0,3,2,0,2,0,0,2,1,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P70,0,0,2,1,2,2,1,1,1,2,2,2,3,2,1,0,3,0,0,1,1,2,0,0,1,3,0,1,1,1,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P71,0,3,1,0,1,2,1,2,0,0,3,1,0,0,3,0,2,3,2,0,0,1,3,2,1,3,2,2,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P72,0,2,2,3,3,2,0,0,2,0,2,0,0,0,3,0,2,2,0,0,3,3,1,0,3,3,3,2,2,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P73,1,3,3,0,0,3,1,0,3,0,1,0,1,0,0,0,0,3,2,2,0,0,3,2,0,0,3,3,3,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P74,3,2,2,0,0,3,0,3,0,3,1,3,1,2,3,0,0,2,1,1,2,2,0,1,2,1,1,3,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P75,2,2,3,2,2,1,0,3,2,2,0,1,0,0,3,0,2,3,2,2,0,0,3,2,2,3,3,2,1,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P76,1,2,2,3,1,2,1,0,1,1,2,2,3,0,3,0,2,3,2,1,2,2,3,2,2,0,0,0,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P77,0,3,3,0,2,3,1,3,1,2,3,1,2,3,2,0,0,3,1,2,2,2,0,1,0,3,0,0,3,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P78,3,0,2,2,1,3,3,1,0,2,0,1,2,1,2,0,1,2,1,3,1,0,0,0,1,2,1,1,3,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P79,0,3,0,0,2,2,3,0,2,1,2,2,1,0,3,0,2,2,0,0,3,3,0,0,1,2,3,0,0,3,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P80,3,2,1,0,2,3,2,0,1,3,0,1,2,0,2,0,3,2,3,2,2,0,3,2,0,2,2,0,2,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P81,2,0,2,1,0,3,1,0,3,2,3,2,3,2,3,0,0,1,0,3,3,2,2,3,2,3,2,2,2,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P82,3,2,2,3,2,2,2,0,3,3,0,3,1,0,2,0,2,3,0,2,3,3,0,0,3,3,3,2,3,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P83,3,3,1,0,0,2,3,2,0,1,2,2,3,0,3,0,2,3,0,2,0,1,0,3,0,0,1,0,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P84,1,3,3,0,2,0,1,1,2,2,2,1,1,3,3,0,3,1,0,3,3,0,3,0,0,3,0,1,3,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P85,1,1,1,2,3,2,0,1,3,0,0,3,0,0,3,0,2,3,2,1,0,1,0,1,0,3,3,2,2,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P86,2,2,2,2,0,0,0,3,2,2,2,2,1,0,0,0,3,3,2,2,1,1,2,2,1,2,2,1,3,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P87,3,2,3,2,2,0,2,2,0,3,2,3,1,0,0,0,2,0,3,0,3,3,2,0,0,0,3,0,0,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P88,3,2,3,1,2,0,0,3,2,1,2,3,3,1,2,0,2,3,3,2,3,3,0,3,3,0,3,3,1,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P89,2,3,3,1,1,2,2,2,2,0,3,0,0,0,2,0,2,3,2,0,2,2,0,2,2,2,2,3,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P90,0,1,0,1,0,0,0,2,1,2,3,2,1,3,2,0,2,1,0,2,1,2,0,0,1,1,3,1,1,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P91,0,2,2,2,1,2,2,2,0,0,1,1,1,0,3,0,2,2,0,1,1,1,0,3,2,2,1,2,1,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P92,1,3,1,1,2,1,0,2,1,0,1,1,2,2,2,0,3,1,0,2,1,3,1,2,3,1,1,2,2,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P93,0,2,2,2,2,2,0,1,2,3,0,3,2,0,3,0,2,2,0,3,3,2,3,2,3,1,0,0,1,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P94,3,2,2,3,2,3,2,3,1,0,0,3,0,1,0,0,1,0,0,2,0,1,2,3,1,1,3,0,1,1,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P95,2,3,3,1,1,0,0,0,3,3,0,0,1,0,3,0,2,2,0,1,0,0,1,0,0,1,2,1,1,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P96,0,2,2,1,2,2,3,2,2,2,1,3,0,3,2,0,3,3,0,2,1,2,1,2,1,2,2,2,3,1,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P97,3,3,0,3,3,1,0,1,1,2,1,3,1,1,3,0,0,1,2,3,2,0,0,0,3,2,3,2,1,1,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P98,3,0,0,0,2,1,2,1,2,0,0,0,0,3,2,0,2,1,2,2,1,1,3,0,2,3,2,1,3,3,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P99,0,3,3,2,3,1,3,0,3,1,2,3,1,0,2,0,3,1,2,0,3,3,3,2,3,0,3,2,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P100,2,0,0,0,2,1,2,0,2,0,3,3,1,0,3,0,0,1,1,2,0,1,0,1,0,2,2,0,0,0,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P101,3,3,0,1,2,2,1,0,2,2,2,1,2,0,2,0,0,0,2,0,1,2,3,3,3,1,2,0,0,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P102,2,2,3,2,0,1,1,2,2,0,2,2,1,0,2,0,0,2,1,0,1,3,1,1,2,1,0,0,3,1,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P103,0,1,2,3,1,0,1,3,0,0,1,3,1,0,1,0,3,3,2,2,2,3,3,2,0,1,2,0,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P104,3,2,3,2,0,3,2,2,3,2,2,3,2,0,3,0,2,3,2,3,3,3,2,2,1,2,3,2,0,3,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P105,3,1,3,0,2,0,3,2,1,0,1,0,0,2,2,0,1,2,0,2,2,3,3,0,0,2,3,3,3,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P106,3,2,2,2,3,1,2,0,0,1,2,2,2,1,0,0,0,2,0,3,2,0,0,2,1,2,3,0,3,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P107,0,2,3,3,3,3,2,0,0,0,3,0,3,2,1,0,0,0,1,2,2,3,3,1,2,2,1,3,0,1,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P108,2,2,3,3,2,1,1,3,3,0,2,0,0,2,0,0,3,0,2,3,3,3,3,2,0,0,0,3,0,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P109,2,2,1,3,1,0,3,0,1,1,1,0,3,2,2,0,3,3,1,2,3,2,2,0,1,2,0,0,2,1,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P110,3,2,2,2,0,0,2,2,2,1,0,2,2,0,0,0,0,2,1,2,2,1,2,2,0,0,2,3,0,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P111,3,2,3,1,2,2,0,2,0,0,0,1,2,2,2,0,1,0,1,0,3,2,0,0,3,2,0,0,1,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P112,0,3,2,1,3,0,3,0,2,2,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,3,2,2,2,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P113,2,2,3,1,2,2,0,0,3,3,2,2,2,2,2,0,1,0,2,0,0,2,2,1,1,1,2,3,2,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P114,2,2,1,0,1,2,3,1,2,2,2,1,0,2,0,0,2,0,1,2,2,1,2,0,1,2,0,3,0,1,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P115,0,2,2,3,0,3,1,0,0,0,3,0,0,0,2,0,2,1,3,2,0,2,0,2,3,1,2,1,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P116,3,0,0,0,0,3,0,0,1,0,0,2,0,2,0,0,0,1,1,2,3,1,0,2,3,3,3,2,3,1,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P117,1,2,0,0,1,2,0,3,3,0,0,1,0,0,3,0,3,3,3,1,0,3,3,2,0,3,2,0,1,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P118,0,0,2,1,2,1,0,1,2,1,2,1,1,2,2,0,3,2,0,3,3,1,3,2,0,2,3,0,1,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P119,1,3,2,3,2,2,3,2,0,2,3,2,3,0,3,0,2,3,1,2,2,0,3,2,0,0,2,2,3,1,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P120,2,3,3,0,3,3,1,1,2,0,0,0,3,3,1,0,0,0,0,2,3,2,3,1,3,1,0,1,1,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P121,2,1,0,0,1,2,2,2,2,1,0,2,1,0,0,0,0,0,2,2,3,2,1,1,2,0,1,1,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P122,0,1,0,1,1,3,2,2,3,2,2,1,0,1,2,0,1,1,0,0,3,0,0,2,3,1,0,1,2,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P123,0,1,2,3,0,0,3,3,0,2,3,2,3,1,3,0,0,1,3,3,1,0,0,0,0,2,2,3,1,3,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P124,3,3,0,0,1,3,2,3,1,1,1,1,1,0,2,0,3,2,3,3,2,3,0,0,1,0,0,0,1,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P125,0,0,0,3,1,1,1,1,3,0,2,0,1,0,3,0,2,3,1,1,2,2,0,0,3,2,2,2,3,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P126,1,3,1,3,1,1,1,2,0,2,0,1,1,0,3,0,2,2,2,0,3,0,2,3,2,3,3,1,2,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P127,0,3,1,2,2,2,2,2,0,3,3,0,3,1,2,0,1,2,0,1,1,2,1,2,0,1,0,3,0,0,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P128,0,0,3,3,0,2,0,0,1,2,1,0,1,0,3,0,2,3,0,2,2,0,1,2,2,3,1,1,2,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P129,1,1,2,1,0,3,2,1,0,2,1,2,1,0,3,0,2,3,0,1,2,1,0,3,2,2,0,2,0,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P130,1,2,3,1,1,2,2,1,1,1,2,2,3,0,1,0,2,2,1,1,3,0,1,0,1,1,2,1,2,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P131,1,0,0,1,2,2,3,2,2,2,0,1,0,0,3,0,0,1,1,0,1,3,0,3,3,1,1,1,2,2,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P132,3,1,0,0,1,1,2,1,1,0,0,2,1,0,0,0,3,2,2,1,0,2,3,1,1,2,2,2,2,3,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P133,0,0,1,2,0,0,0,0,0,1,1,1,2,3,0,0,0,3,0,3,3,2,2,3,2,2,1,1,0,3,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P134,3,0,3,2,2,2,3,2,2,2,2,2,1,0,0,0,0,3,3,2,1,3,3,2,2,2,1,2,2,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P135,2,0,1,1,3,1,1,0,2,0,2,2,3,0,0,0,3,2,3,3,1,1,0,0,2,0,0,0,3,3,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P136,2,3,3,2,0,3,2,1,3,1,3,2,3,0,3,0,2,3,2,0,3,2,1,3,0,2,3,1,1,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P137,1,2,1,3,2,1,2,3,2,1,1,2,3,3,0,0,0,3,0,0,3,0,1,1,2,0,3,3,1,1,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P138,1,1,2,2,1,1,2,2,0,0,3,3,1,1,3,0,3,0,1,3,0,0,0,0,1,2,2,3,0,0,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P139,2,1,2,1,2,1,3,0,1,2,2,2,1,0,2,0,0,3,2,1,0,1,1,2,3,2,2,3,2,2,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P140,2,1,2,2,2,1,0,1,3,0,0,2,1,0,2,0,0,2,1,0,1,0,2,1,0,3,0,1,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P141,3,0,1,2,2,2,2,2,3,3,1,2,2,0,3,0,2,3,2,3,3,2,3,0,1,0,3,2,0,0,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P142,2,2,0,0,0,3,2,1,2,0,2,0,1,0,2,0,2,0,0,0,2,2,3,3,2,3,2,1,0,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P143,2,0,0,2,2,1,0,0,3,2,1,2,3,3,0,0,1,3,0,0,0,0,2,0,0,0,3,1,1,1,2,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P144,1,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,3,2,0,2,0,3,3,3,1,2,2,0,3,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P145,1,0,3,3,0,3,1,0,2,0,0,2,2,1,0,0,1,0,2,1,0,2,1,3,3,0,0,2,1,3,0,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
