nameseq,k1,k2,k3,k4,k5,label
P16,1.893660301709418,3.6444138295776116,4.487122805397797,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P17,1.8665467592753475,3.469576746316393,4.487122805397798,4.66449777920046,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P18,1.8588657627029597,3.523231428797621,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P19,1.7964442003245937,3.377747162910944,4.582118926162054,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P20,1.9315353975883323,3.672905595320056,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P21,1.9918642483937374,3.2477426785812735,4.211260736432281,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P22,1.8283994118286357,3.4029100796497267,4.39212668463354,4.66449777920046,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P23,1.9793605205581077,3.8062389286533898,4.582118926162055,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P24,1.9616751500478973,3.6314018453921717,4.392126684633539,4.593069207771888,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P25,1.883439878131691,3.3777471629109446,4.418157288156418,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P26,1.7972774760975907,3.389898095464287,4.28022625367366,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P27,1.8029213019575816,3.2389205950315936,4.116264615668023,4.521640636343317,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P28,1.9319193919445856,3.469576746316394,4.349191770915039,4.7359263506290326,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P29,1.9793605205581075,3.7647351787255046,4.720049960644813,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P30,1.930047730972216,3.6225797618424913,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P31,1.888621520806271,3.4477426785812737,4.375222374437917,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P32,1.8227996067202898,3.3492553971685,4.142295219190901,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P33,1.9616751500478973,3.8477426785812736,4.513153408920675,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P34,1.8877882450332746,3.644413829577611,4.418157288156418,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P35,1.9538824106870534,3.5240924804297173,4.418157288156419,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P36,1.8665467592753475,3.564735178725505,4.46109220187492,4.566108939837481,4.606739354015322,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P37,1.8596105235514835,3.498068512058838,4.32316116739216,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P38,1.8588657627029597,3.4729055953200563,4.418157288156418,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P39,1.9060572877172781,3.4729055953200563,4.513153408920675,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P40,1.9741788778835272,3.73624341298306,4.513153408920675,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P41,1.751708008456438,3.2947396630551755,4.582118926162055,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P42,1.997696811857739,3.739572261986723,4.582118926162054,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P43,1.9741788778835272,3.6444138295776107,4.349191770915039,4.66449777920046,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P44,1.8623101351622202,3.33624341298306,3.9783335811852645,4.378783493486175,4.606739354015322,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P45,1.9174554882121133,3.4980685120588384,4.444187891679296,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P46,1.9440391254239622,3.4477426785812733,4.28022625367366,4.593069207771888,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P47,1.8411803921927494,3.469576746316394,4.444187891679296,4.521640636343317,4.606739354015322,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P48,1.8646983261669612,3.426678197056295,4.349191770915039,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P49,1.9918642483937374,3.8314018453921714,4.720049960644813,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P50,1.901453041070262,3.5777471629109447,4.487122805397797,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P51,1.896686511734913,3.539572261986723,4.280226253673661,4.66449777920046,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P52,1.919033524833634,3.514409345247941,4.375222374437917,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P53,1.9241266525837417,3.539572261986723,4.28022625367366,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P54,1.7865568943098573,3.0947396630551762,3.948859340762046,4.280394654123194,4.458591205867174,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P55,1.7672934871781263,3.0341969466957175,3.850419583097448,4.208966082694623,4.532665279941248,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P56,1.9060572877172781,3.330750178437042,4.375222374437916,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P57,1.6397449158676556,3.1077516472406157,3.9734470484240134,4.392724905113431,4.578780557638898,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P58,1.9538824106870534,3.7395722619867224,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P59,1.77614773312812,3.377747162910944,4.32316116739216,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P60,1.9918642483937374,3.7810760119146067,4.582118926162054,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P61,1.9741788778835272,3.602910079649727,4.487122805397798,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P62,1.997696811857739,3.7647351787255054,4.651084443403434,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P63,1.8877882450332746,3.4947396630551757,4.349191770915039,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P64,1.7865568943098573,3.3110804962442777,4.306256857196538,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P65,1.997696811857739,3.8062389286533893,4.582118926162055,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P66,1.997696811857739,3.6817276788697364,4.556088322639176,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P67,1.9241266525837417,3.6729055953200564,4.513153408920675,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P68,1.9616751500478973,3.739572261986723,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P69,1.8283994118286357,3.18936434776417,4.211260736432281,4.566108939837479,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P70,1.8787782355431801,3.552584246172162,4.418157288156418,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P71,1.9585030291564345,3.6565647621309543,4.323161167392161,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P72,1.8163566731648142,3.3483943455364034,4.349191770915039,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P73,1.7983158612969632,3.2355917460279304,4.237291339955158,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P74,1.9808500422551556,3.6565647621309534,4.513153408920675,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P75,1.8409031396642659,3.4410849805739487,4.237291339955158,4.593069207771888,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P76,1.951831864784806,3.573557262275185,4.297130563869283,4.566108939837481,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P77,1.9538824106870534,3.6314018453921713,4.349191770915039,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P78,1.9741788778835272,3.6565647621309543,4.32316116739216,4.566108939837479,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P79,1.9002919728689043,3.4695767463163936,4.349191770915039,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P80,1.8409031396642657,3.2859175795054956,4.28022625367366,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P81,1.8283994118286357,3.2989295636909355,3.909368063943885,4.396291529045928,4.606739354015323,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P82,1.7206856343376011,3.3144093452479404,4.513153408920675,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P83,1.8424470082082745,3.4859175795054957,4.306256857196537,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P84,1.959714974151055,3.6695767463163937,4.487122805397798,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P85,1.9918642483937377,3.7144093452479403,4.349191770915039,4.593069207771888,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P86,1.7567958110719157,2.9744183139072824,3.935398667466764,4.593069207771888,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P87,1.7258672770121817,3.269576746316394,4.444187891679296,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P88,1.876496786366209,3.4192509128388293,4.21126073643228,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P89,1.7496134418025457,3.2681819469841797,4.21126073643228,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P90,1.883439878131691,3.4892464285091576,4.487122805397798,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P91,1.7964442003245937,3.364735178725505,4.073329701949522,4.450212064914748,4.606739354015323,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P92,1.8623101351622202,3.431401845392172,4.142295219190901,4.450212064914746,4.606739354015322,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P93,1.8588657627029597,3.511080496244278,4.349191770915039,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P94,1.9918642483937377,3.631401845392172,4.349191770915039,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P95,1.9174554882121133,3.7199025797939584,4.366096081110661,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P96,1.8596105235514835,3.4029100796497267,4.237291339955158,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P97,1.9648966168256354,3.7647351787255046,4.789015477886192,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P98,1.979360520558108,3.5492553971685,4.461092201874919,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P99,1.8877882450332746,3.419250912838829,4.306256857196538,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P100,1.8068533615063314,3.4159220638351666,4.513153408920675,4.66449777920046,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P101,1.9361970401768431,3.40623892865339,4.444187891679296,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P102,1.8787782355431801,3.6892464285091577,4.625053839880556,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P103,1.9585030291564345,3.5614063297218426,4.444187891679297,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P104,1.5925371919459592,2.955913095175825,3.82783261647491,4.324862957617356,4.504706483564824,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P105,1.930047730972216,3.7232314287976207,4.513153408920676,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P106,1.8665467592753475,3.53624341298306,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P107,1.9793605205581075,3.840223928941852,4.582118926162055,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P108,1.816356673164814,3.3940879961000467,4.21126073643228,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P109,1.9793605205581077,3.8729055953200557,4.651084443403434,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P110,1.6001908764824528,2.9492553971685,3.8573068568981284,4.494680368408908,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P111,1.8971590210156395,3.2859175795054956,4.1162646156680225,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P112,1.7241353319314916,3.256031014430837,4.34919177091504,4.735926350629032,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P113,1.8518177841906396,3.518507780461744,4.556088322639177,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P114,1.8646983261669612,3.4280729963885093,4.185230132909402,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P115,1.8279831044758021,3.4444138295776114,4.392126684633539,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P116,1.893660301709418,3.4681819469841795,4.418157288156418,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P117,1.906057287717278,3.3110804962442777,4.418157288156418,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P118,1.9648966168256354,3.789898095464287,4.418157288156418,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P119,1.8411803921927494,3.260754662766713,4.349191770915039,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P120,1.919033524833634,3.5525842461721626,4.487122805397798,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P121,1.7206856343376011,3.185174447128411,4.185230132909402,4.593069207771888,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P122,1.9538824106870534,3.694739663055176,4.487122805397798,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P123,1.9361970401768431,3.469576746316394,4.582118926162055,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P124,1.9202044457091245,3.485917579505496,4.159199529386524,4.521640636343317,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P125,1.9808500422551556,3.7395722619867224,4.582118926162055,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P126,1.997696811857739,3.6892464285091577,4.651084443403434,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P127,1.9538824106870534,3.428072996388509,4.228165046627903,4.494680368408908,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P128,1.9616751500478973,3.781076011914607,4.625053839880556,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P129,1.930047730972216,3.339572261986723,4.0472990984266435,4.396291529045927,4.504706483564823,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P130,1.8495291547981068,3.2737666469521525,4.21126073643228,4.593069207771888,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P131,1.9538824106870534,3.6314018453921713,4.582118926162055,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P132,1.9648966168256354,3.523231428797621,4.487122805397798,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P133,1.9319193919445856,3.5348486136508463,4.444187891679296,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P134,1.7616838293956474,3.0519325792170333,3.948859340762046,4.423251796980336,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P135,1.9585030291564345,3.644413829577611,4.513153408920675,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P136,1.9060572877172781,3.511080496244278,4.375222374437917,4.450212064914746,4.532665279941249,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P137,1.9918642483937374,3.52742132943338,4.349191770915039,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P138,1.9741788778835272,3.4859175795054957,4.349191770915039,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P139,1.8279831044758021,3.507751647240615,4.444187891679296,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P140,1.7894957834244818,3.1777471629109453,4.142295219190901,4.494680368408908,4.680813428089397,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P141,1.8787782355431801,3.5362434129830596,4.418157288156418,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P142,1.811040639733184,3.3492553971684997,4.349191770915039,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P143,1.893660301709418,3.640223928941852,4.418157288156418,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P144,1.7972774760975907,3.123231428797621,4.181786496009061,4.593069207771888,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P145,1.9319193919445856,3.3492553971684997,4.254195650150781,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P146,1.893660301709418,3.4410849805739483,4.487122805397798,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P147,1.8495291547981068,3.514409345247941,4.582118926162055,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P148,1.9918642483937377,3.6729055953200556,4.513153408920675,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P149,1.9440391254239622,3.581076011914607,4.582118926162055,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P150,1.8518177841906396,3.472905595320056,4.487122805397798,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P151,1.8135245258779595,3.472905595320056,4.142295219190902,4.521640636343317,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P152,1.8163566731648142,3.41506101220307,4.418157288156418,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P153,1.893660301709418,3.6062389286533896,4.4871228053977985,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P154,1.7050097856105084,3.2159220638351664,4.090234012145144,4.521640636343317,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P155,1.686358603651183,3.1274213294333797,4.073329701949522,4.450212064914746,4.532665279941249,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P156,1.621842474618925,3.0922718656836103,4.0472990984266435,4.450212064914746,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P157,1.6673175923926022,2.981076011914607,3.809485410418376,4.378783493486175,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P158,1.9241266525837417,3.644413829577611,4.513153408920675,4.66449777920046,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P159,1.8279831044758021,3.3478605978362856,4.254195650150781,4.521640636343317,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P160,1.959714974151055,3.5898980954642874,4.487122805397798,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P161,1.951831864784806,3.4859175795054957,4.349191770915039,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P162,1.8787782355431797,3.581076011914607,4.651084443403434,4.66449777920046,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P163,1.845417016305877,3.5898980954642874,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P164,1.9241266525837417,3.656564762130954,4.625053839880556,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P165,1.9741788778835272,3.5898980954642874,4.582118926162054,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P166,1.9538824106870534,3.456564762130954,4.185230132909402,4.450212064914746,4.606739354015323,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P167,1.8227996067202898,3.2980685120588387,4.254195650150781,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P168,1.0942658959797504,1.9717656687748428,2.715258047285585,3.3082774773777084,3.7639657428240816,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P169,1.8074584064631758,3.4062389286533894,4.349191770915039,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P170,1.9300477309722162,3.7068905956085185,4.513153408920675,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P171,1.8665467592753477,3.589898095464288,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P172,1.8074584064631756,3.293344863722962,4.159199529386524,4.423251796980336,4.606739354015322,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P173,1.9585030291564345,3.6062389286533896,4.513153408920675,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P174,1.7672934871781263,3.247742678581274,4.323161167392161,4.63753751126605,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P175,1.9315353975883323,3.564735178725505,4.349191770915039,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P176,1.867764029404598,3.482588730501833,4.185230132909402,4.494680368408908,4.606739354015323,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P177,1.7865568943098575,3.3525842461721624,4.306256857196538,4.735926350629031,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P178,1.7740971872258726,3.307751647240616,4.28022625367366,4.593069207771888,4.6808134280893965,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P179,1.7247403768883358,3.2540969647593885,4.323161167392161,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P180,1.8698256219945806,3.4695767463163936,4.556088322639177,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P181,1.8283994118286357,3.444413829577611,4.375222374437917,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P182,1.944039125423962,3.694739663055176,4.651084443403434,4.807354922057602,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P183,1.944039125423962,3.5395722619867227,4.28022625367366,4.66449777920046,4.754887502163471,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P184,1.8665467592753475,2.9852659125503664,3.809485410418376,4.249867762256289,4.458591205867174,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
