P16,0.5,0.75,0.875,0.9375,0.96875,0.984375,0.9921875,-0.00390625,-0.501953125,0.2490234375,-0.37548828125,0.312255859375,0.6561279296875,0.82806396484375,0.914031982421875,0.9570159912109375,-0.02149200439453125,0.4892539978027344,0.7446269989013672,-0.1276865005493164,0.4361567497253418,-0.5,0.25,-0.375,-0.6875,-0.84375,0.078125,-0.4609375,-0.73046875,0.134765625,-0.4326171875,0.28369140625,0.641845703125,-0.1790771484375,-0.58953857421875,0.205230712890625,0.6026153564453125,0.8013076782226562,0.9006538391113281,-0.04967308044433594,0.47516345977783203,-0.262418270111084,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P17,0.5,0.75,0.875,0.9375,-0.03125,0.484375,-0.2578125,0.37109375,0.685546875,-0.1572265625,-0.57861328125,0.210693359375,0.6053466796875,0.80267333984375,-0.098663330078125,-0.5493316650390625,-0.7746658325195312,-0.8873329162597656,0.05633354187011719,0.5281667709350586,-0.2359166145324707,0.5,-0.25,-0.625,0.1875,0.59375,-0.203125,0.3984375,0.69921875,-0.150390625,0.4248046875,0.71240234375,0.856201171875,-0.0718994140625,0.46405029296875,0.732025146484375,0.8660125732421875,-0.06699371337890625,0.4665031433105469,-0.26674842834472656,-0.6333742141723633,-0.8166871070861816,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P18,-0.5,0.25,-0.375,0.3125,0.65625,0.828125,-0.0859375,0.45703125,0.728515625,-0.1357421875,-0.56787109375,0.216064453125,-0.3919677734375,0.30401611328125,0.652008056640625,-0.1739959716796875,-0.5869979858398438,-0.7934989929199219,0.10325050354003906,-0.44837474822998047,-0.7241873741149902,0.5,-0.25,0.375,-0.3125,-0.65625,0.171875,0.5859375,-0.20703125,-0.603515625,0.1982421875,0.59912109375,0.799560546875,-0.1002197265625,0.44989013671875,-0.275054931640625,-0.6375274658203125,-0.8187637329101562,-0.9093818664550781,0.04530906677246094,0.5226545333862305,-0.23867273330688477,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P19,0.5,-0.25,-0.625,0.1875,0.59375,0.796875,0.8984375,0.94921875,0.974609375,-0.0126953125,-0.50634765625,-0.753173828125,0.1234130859375,0.56170654296875,-0.219146728515625,0.3904266357421875,-0.30478668212890625,-0.6523933410644531,-0.8261966705322266,-0.9130983352661133,-0.9565491676330566,-0.5,-0.75,0.125,0.5625,-0.21875,0.390625,0.6953125,-0.15234375,-0.576171875,0.2119140625,0.60595703125,-0.197021484375,-0.5985107421875,0.20074462890625,0.600372314453125,-0.1998138427734375,-0.5999069213867188,-0.7999534606933594,0.10002326965332031,-0.44998836517333984,0.2750058174133301,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P20,-0.5,0.25,0.625,0.8125,-0.09375,-0.546875,-0.7734375,0.11328125,0.556640625,0.7783203125,-0.11083984375,-0.555419921875,-0.7777099609375,-0.88885498046875,-0.944427490234375,-0.9722137451171875,0.01389312744140625,0.5069465637207031,0.7534732818603516,0.8767366409301758,0.9383683204650879,0.5,-0.25,-0.625,0.1875,-0.40625,0.296875,0.6484375,0.82421875,-0.087890625,0.4560546875,0.72802734375,0.864013671875,-0.0679931640625,-0.53399658203125,-0.766998291015625,0.1165008544921875,-0.44174957275390625,0.2791252136230469,0.6395626068115234,-0.18021869659423828,0.40989065170288086,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P21,0.5,-0.25,-0.625,0.1875,-0.40625,-0.703125,-0.8515625,0.07421875,0.537109375,0.7685546875,-0.11572265625,-0.557861328125,0.2210693359375,-0.38946533203125,0.305267333984375,0.6526336669921875,0.8263168334960938,0.9131584167480469,0.9565792083740234,0.9782896041870117,0.9891448020935059,-0.5,0.25,-0.375,0.3125,0.65625,-0.171875,0.4140625,0.70703125,-0.146484375,0.4267578125,0.71337890625,0.856689453125,0.9283447265625,0.96417236328125,-0.017913818359375,-0.5089569091796875,-0.7544784545898438,-0.8772392272949219,0.06138038635253906,0.5306901931762695,0.7653450965881348,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P22,0.5,-0.25,-0.625,0.1875,0.59375,0.796875,-0.1015625,0.44921875,-0.275390625,-0.6376953125,-0.81884765625,-0.909423828125,0.0452880859375,0.52264404296875,-0.238677978515625,-0.6193389892578125,0.19033050537109375,0.5951652526855469,0.7975826263427734,-0.10120868682861328,-0.5506043434143066,0.5,0.75,-0.125,-0.5625,0.21875,-0.390625,0.3046875,-0.34765625,0.326171875,0.6630859375,0.83154296875,-0.084228515625,-0.5421142578125,0.22894287109375,-0.385528564453125,-0.6927642822265625,-0.8463821411132812,0.07680892944335938,-0.4615955352783203,0.26920223236083984,0.6346011161804199,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P23,-0.5,0.25,-0.375,0.3125,-0.34375,-0.671875,0.1640625,0.58203125,0.791015625,0.8955078125,-0.05224609375,-0.526123046875,0.2369384765625,0.61846923828125,0.809234619140625,0.9046173095703125,-0.04769134521484375,0.4761543273925781,0.7380771636962891,-0.13096141815185547,0.43451929092407227,0.5,0.75,0.875,0.9375,-0.03125,0.484375,0.7421875,0.87109375,0.935546875,0.9677734375,0.98388671875,0.991943359375,-0.0040283203125,-0.50201416015625,0.248992919921875,0.6244964599609375,-0.18775177001953125,-0.5938758850097656,0.2030620574951172,0.6015310287475586,0.8007655143737793,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P24,0.5,-0.25,0.375,-0.3125,0.34375,-0.328125,0.3359375,0.66796875,0.833984375,-0.0830078125,-0.54150390625,-0.770751953125,0.1146240234375,-0.44268798828125,0.278656005859375,0.6393280029296875,0.8196640014648438,0.9098320007324219,-0.04508399963378906,0.47745800018310547,-0.26127099990844727,0.5,-0.25,0.375,-0.3125,-0.65625,-0.828125,0.0859375,0.54296875,0.771484375,0.8857421875,0.94287109375,-0.028564453125,-0.5142822265625,0.24285888671875,-0.378570556640625,0.3107147216796875,0.6553573608398438,-0.17232131958007812,-0.5861606597900391,-0.7930803298950195,0.10345983505249023,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P25,0.5,0.75,-0.125,0.4375,0.71875,0.859375,-0.0703125,-0.53515625,0.232421875,-0.3837890625,-0.69189453125,0.154052734375,0.5770263671875,-0.21148681640625,0.394256591796875,0.6971282958984375,-0.15143585205078125,-0.5757179260253906,-0.7878589630126953,-0.8939294815063477,0.05303525924682617,-0.5,-0.75,-0.875,0.0625,0.53125,-0.234375,-0.6171875,0.19140625,-0.404296875,0.2978515625,0.64892578125,-0.175537109375,0.4122314453125,0.70611572265625,-0.146942138671875,0.4265289306640625,0.7132644653320312,0.8566322326660156,0.9283161163330078,-0.035841941833496094,0.48207902908325195,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P26,0.5,0.75,-0.125,0.4375,0.71875,0.859375,0.9296875,-0.03515625,0.482421875,0.7412109375,-0.12939453125,0.435302734375,-0.2823486328125,-0.64117431640625,0.179412841796875,0.5897064208984375,0.7948532104492188,-0.10257339477539062,-0.5512866973876953,-0.7756433486938477,0.11217832565307617,0.5,0.75,0.875,0.9375,0.96875,-0.015625,0.4921875,-0.25390625,0.373046875,-0.3134765625,0.34326171875,-0.328369140625,-0.6641845703125,0.16790771484375,0.583953857421875,-0.2080230712890625,0.39598846435546875,-0.3020057678222656,0.3489971160888672,-0.3255014419555664,0.3372492790222168,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P27,-0.5,0.25,-0.375,0.3125,0.65625,-0.171875,0.4140625,-0.29296875,-0.646484375,-0.8232421875,-0.91162109375,0.044189453125,-0.4779052734375,-0.73895263671875,-0.869476318359375,-0.9347381591796875,-0.9673690795898438,0.016315460205078125,0.5081577301025391,0.7540788650512695,-0.12296056747436523,0.5,-0.25,0.375,0.6875,0.84375,0.921875,0.9609375,0.98046875,0.990234375,0.9951171875,0.99755859375,0.998779296875,0.9993896484375,-0.00030517578125,-0.500152587890625,-0.7500762939453125,0.12496185302734375,-0.4375190734863281,-0.7187595367431641,0.14062023162841797,-0.429689884185791,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P28,-0.5,0.25,-0.375,-0.6875,-0.84375,0.078125,-0.4609375,0.26953125,-0.365234375,-0.6826171875,-0.84130859375,-0.920654296875,0.0396728515625,0.51983642578125,0.759918212890625,0.8799591064453125,0.9399795532226562,0.9699897766113281,0.9849948883056641,0.992497444152832,0.996248722076416,-0.5,-0.75,0.125,0.5625,0.78125,-0.109375,0.4453125,0.72265625,-0.138671875,0.4306640625,0.71533203125,0.857666015625,-0.0711669921875,-0.53558349609375,-0.767791748046875,-0.8838958740234375,0.05805206298828125,0.5290260314941406,0.7645130157470703,-0.11774349212646484,-0.5588717460632324,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P29,-0.5,-0.75,-0.875,-0.9375,0.03125,-0.484375,-0.7421875,-0.87109375,-0.935546875,-0.9677734375,-0.98388671875,0.008056640625,-0.4959716796875,-0.74798583984375,0.126007080078125,0.5630035400390625,0.7815017700195312,0.8907508850097656,0.9453754425048828,-0.027312278747558594,-0.5136561393737793,0.5,0.75,0.875,-0.0625,-0.53125,-0.765625,-0.8828125,0.05859375,0.529296875,0.7646484375,0.88232421875,0.941162109375,-0.0294189453125,0.48529052734375,0.742645263671875,0.8713226318359375,0.9356613159179688,-0.032169342041015625,0.4839153289794922,0.7419576644897461,0.870978832244873,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P30,-0.5,-0.75,-0.875,0.0625,-0.46875,0.265625,-0.3671875,-0.68359375,-0.841796875,-0.9208984375,-0.96044921875,-0.980224609375,0.0098876953125,-0.49505615234375,0.252471923828125,-0.3737640380859375,0.31311798095703125,0.6565589904785156,-0.1717205047607422,-0.5858602523803711,0.20706987380981445,0.5,0.75,0.875,-0.0625,0.46875,-0.265625,-0.6328125,-0.81640625,-0.908203125,0.0458984375,0.52294921875,-0.238525390625,-0.6192626953125,0.19036865234375,-0.404815673828125,-0.7024078369140625,0.14879608154296875,-0.4256019592285156,-0.7128009796142578,0.1435995101928711,-0.42820024490356445,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P31,0.5,0.75,-0.125,-0.5625,0.21875,0.609375,-0.1953125,0.40234375,0.701171875,-0.1494140625,-0.57470703125,-0.787353515625,0.1063232421875,0.55316162109375,0.776580810546875,-0.1117095947265625,-0.5558547973632812,-0.7779273986816406,0.11103630065917969,-0.44448184967041016,-0.7222409248352051,-0.5,-0.75,0.125,0.5625,-0.21875,-0.609375,0.1953125,-0.40234375,-0.701171875,0.1494140625,0.57470703125,-0.212646484375,-0.6063232421875,0.19683837890625,-0.401580810546875,-0.7007904052734375,-0.8503952026367188,-0.9251976013183594,0.03740119934082031,-0.48129940032958984,-0.7406497001647949,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P32,0.5,-0.25,-0.625,0.1875,0.59375,-0.203125,0.3984375,-0.30078125,0.349609375,-0.3251953125,-0.66259765625,-0.831298828125,0.0843505859375,0.54217529296875,-0.228912353515625,-0.6144561767578125,0.19277191162109375,-0.4036140441894531,-0.7018070220947266,0.14909648895263672,0.5745482444763184,-0.5,0.25,0.625,0.8125,-0.09375,-0.546875,-0.7734375,-0.88671875,-0.943359375,0.0283203125,0.51416015625,-0.242919921875,-0.6214599609375,-0.81072998046875,-0.905364990234375,0.0473175048828125,-0.47634124755859375,0.2618293762207031,0.6309146881103516,0.8154573440551758,0.9077286720275879,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P33,-0.5,0.25,0.625,-0.1875,-0.59375,-0.796875,0.1015625,0.55078125,0.775390625,-0.1123046875,-0.55615234375,-0.778076171875,0.1109619140625,0.55548095703125,-0.222259521484375,-0.6111297607421875,-0.8055648803710938,-0.9027824401855469,-0.9513912200927734,0.02430438995361328,0.5121521949768066,-0.5,-0.75,-0.875,-0.9375,-0.96875,-0.984375,-0.9921875,-0.99609375,-0.998046875,0.0009765625,0.50048828125,-0.249755859375,-0.6248779296875,0.18756103515625,0.593780517578125,0.7968902587890625,-0.10155487060546875,-0.5507774353027344,-0.7753887176513672,-0.8876943588256836,-0.9438471794128418,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P34,-0.5,0.25,-0.375,0.3125,0.65625,-0.171875,-0.5859375,0.20703125,0.603515625,0.8017578125,-0.09912109375,-0.549560546875,-0.7747802734375,0.11260986328125,0.556304931640625,-0.2218475341796875,-0.6109237670898438,-0.8054618835449219,0.09726905822753906,0.5486345291137695,0.7743172645568848,-0.5,0.25,0.625,-0.1875,0.40625,0.703125,0.8515625,0.92578125,0.962890625,0.9814453125,0.99072265625,0.995361328125,-0.0023193359375,0.49884033203125,-0.250579833984375,-0.6252899169921875,-0.8126449584960938,0.09367752075195312,0.5468387603759766,0.7734193801879883,0.8867096900939941,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P35,0.5,0.75,-0.125,0.4375,0.71875,0.859375,0.9296875,0.96484375,0.982421875,-0.0087890625,-0.50439453125,0.247802734375,-0.3760986328125,0.31195068359375,-0.344024658203125,0.3279876708984375,-0.33600616455078125,-0.6680030822753906,0.1659984588623047,-0.41700077056884766,-0.7085003852844238,-0.5,-0.75,-0.875,0.0625,-0.46875,-0.734375,0.1328125,-0.43359375,0.283203125,-0.3583984375,0.32080078125,-0.339599609375,-0.6697998046875,0.16510009765625,0.582550048828125,-0.2087249755859375,0.39563751220703125,-0.3021812438964844,0.3489093780517578,-0.3255453109741211,-0.6627726554870605,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P36,0.5,0.75,0.875,0.9375,-0.03125,0.484375,-0.2578125,0.37109375,0.685546875,0.8427734375,-0.07861328125,0.460693359375,0.7303466796875,0.86517333984375,0.932586669921875,0.9662933349609375,-0.01685333251953125,-0.5084266662597656,0.2457866668701172,-0.3771066665649414,0.3114466667175293,-0.5,0.25,-0.375,-0.6875,-0.84375,-0.921875,0.0390625,0.51953125,-0.240234375,-0.6201171875,0.18994140625,-0.405029296875,0.2974853515625,-0.35125732421875,-0.675628662109375,-0.8378143310546875,0.08109283447265625,-0.4594535827636719,-0.7297267913818359,-0.864863395690918,-0.932431697845459,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P37,0.5,-0.25,-0.625,-0.8125,-0.90625,0.046875,-0.4765625,0.26171875,-0.369140625,-0.6845703125,-0.84228515625,0.078857421875,-0.4605712890625,-0.73028564453125,-0.865142822265625,0.0674285888671875,0.5337142944335938,-0.23314285278320312,0.38342857360839844,0.6917142868041992,0.8458571434020996,0.5,0.75,-0.125,0.4375,-0.28125,0.359375,0.6796875,0.83984375,-0.080078125,0.4599609375,0.72998046875,0.864990234375,-0.0675048828125,-0.53375244140625,0.233123779296875,-0.3834381103515625,-0.6917190551757812,-0.8458595275878906,0.07707023620605469,-0.46146488189697266,-0.7307324409484863,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P38,-0.5,-0.75,0.125,-0.4375,-0.71875,0.140625,-0.4296875,-0.71484375,-0.857421875,-0.9287109375,-0.96435546875,-0.982177734375,0.0089111328125,-0.49554443359375,-0.747772216796875,-0.8738861083984375,0.06305694580078125,-0.4684715270996094,0.2657642364501953,0.6328821182250977,-0.18355894088745117,0.5,0.75,0.875,-0.0625,-0.53125,0.234375,0.6171875,0.80859375,0.904296875,0.9521484375,0.97607421875,0.988037109375,-0.0059814453125,0.49700927734375,0.748504638671875,0.8742523193359375,-0.06287384033203125,-0.5314369201660156,0.2342815399169922,0.6171407699584961,-0.19142961502075195,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P39,-0.5,-0.75,0.125,-0.4375,0.28125,0.640625,0.8203125,0.91015625,-0.044921875,-0.5224609375,-0.76123046875,-0.880615234375,-0.9403076171875,0.02984619140625,0.514923095703125,-0.2425384521484375,-0.6212692260742188,0.18936538696289062,0.5946826934814453,0.7973413467407227,0.8986706733703613,0.5,0.75,-0.125,-0.5625,0.21875,-0.390625,-0.6953125,-0.84765625,-0.923828125,0.0380859375,0.51904296875,0.759521484375,-0.1202392578125,-0.56011962890625,-0.780059814453125,-0.8900299072265625,0.05498504638671875,-0.4725074768066406,-0.7362537384033203,0.13187313079833984,-0.4340634346008301,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P40,-0.5,0.25,0.625,0.8125,0.90625,0.953125,0.9765625,-0.01171875,-0.505859375,0.2470703125,-0.37646484375,0.311767578125,-0.3441162109375,-0.67205810546875,0.163970947265625,0.5819854736328125,0.7909927368164062,-0.10450363159179688,0.44774818420410156,0.7238740921020508,0.8619370460510254,0.5,0.75,0.875,0.9375,-0.03125,-0.515625,0.2421875,0.62109375,0.810546875,-0.0947265625,0.45263671875,0.726318359375,0.8631591796875,-0.06842041015625,0.465789794921875,0.7328948974609375,-0.13355255126953125,0.4332237243652344,0.7166118621826172,-0.1416940689086914,0.4291529655456543,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
