,0,1,2,3,4,5,6,7,8,9
P16,5.819415300225151e-05,1.5871459384041858e-05,9.839871529377731e-06,-1.246982467528442e-07,8.461406594568316e-07,-3.202340303236524e-05,1.9217961112244237e-05,-5.964162378180142e-06,-4.844638662649116e-05,-1.4504461407738008e-06
P17,1.4105633285721106e-05,1.1823815201086538e-06,3.133959861056088e-06,-1.0300029253008523e-06,-1.34852979880543e-05,-1.3714486191047557e-05,5.330640734234771e-06,-2.6455379064147357e-06,3.5763016988029476e-05,1.0714382567117355e-05
P18,-6.0228725406825056e-06,5.058709457395343e-06,8.665424443354093e-06,-1.2411439252499215e-05,1.8337870116363507e-05,-9.629234291994861e-06,-1.2981028219752073e-05,-1.2448093765965776e-05,1.4329547927038747e-05,-2.101033156243681e-05
P19,-9.102841529480305e-06,-3.2405719565241917e-06,-2.1976274882769264e-05,-1.2725149732519458e-05,-4.343494270433253e-06,-1.6319748770294185e-05,-1.2763405114442697e-07,-9.665556108557488e-06,-1.3750194420593633e-05,2.1723627654227225e-05
P20,2.0639872584610338e-05,2.272391803471172e-06,-3.8544736059690794e-07,-1.519574836999219e-05,3.2857234648711337e-06,6.269251719416189e-06,-4.67994962858871e-06,-1.567027837390538e-05,1.9771501516469457e-05,-1.8011547985909268e-05
P21,-0.00010305709852983548,-0.00010556944661200066,-3.290858072956633e-05,-7.36984820032152e-07,-3.998636956548118e-06,-8.040612445303868e-05,-2.4525004735155478e-05,1.2728032924730478e-05,-5.078372753132012e-06,-1.952668809621918e-05
P22,1.8625941180505417e-05,3.687782906721922e-07,1.0201136139643659e-05,1.093517607101877e-05,-1.3586559605199312e-05,-2.2943542776062255e-05,-1.3058030343114126e-06,-9.991655860272877e-06,3.860170918133126e-05,3.9251675460512305e-05
P23,1.8091040835104748e-05,-2.70129542254984e-06,-1.500714747029318e-05,-2.04153765809424e-05,-3.024855382674019e-05,-1.5496457928826574e-05,7.413300315625617e-06,-3.242278680276795e-05,2.0857326369466765e-05,3.653424438236402e-06
P24,-3.541540475527315e-05,-4.3911852512117534e-05,4.5658322053384465e-05,7.663792422128984e-06,-5.0198136256234156e-05,-9.4269105007361e-05,1.6292058519089096e-05,5.5120006459950495e-05,6.7743794554458786e-06,6.232836937575563e-06
P25,2.1212052510525062e-05,-5.409998696818442e-06,-2.392923923064485e-05,2.778460982025277e-06,1.4575316783724973e-05,-4.690100737464117e-06,4.148448347005614e-06,8.499496990997972e-06,7.089001239704248e-06,1.5721519125833094e-05
P26,5.759002774270814e-06,1.9752578254721175e-05,-7.721214452332224e-06,-2.3179589904151043e-05,-8.166300211264149e-06,4.294585540698945e-06,1.004968929872751e-05,-1.1131371437903166e-06,5.761849913901249e-06,-5.974935865040202e-06
P27,1.0640787016550257e-05,5.116275814447992e-06,-6.584496524689827e-05,5.877545447414479e-05,-8.295294593898932e-06,3.588441183163262e-05,6.202268471523428e-05,3.9293163003533554e-05,-2.076852466329911e-05,8.483821695506877e-08
P28,3.2540254978181103e-06,1.0098829720118834e-05,-3.684035961453499e-05,3.4039880961187494e-05,-3.90638144702987e-05,6.869250885177742e-05,3.7940738573165496e-05,1.797581383443424e-05,-6.983658086579547e-05,3.617739274122537e-05
P29,1.8224663994459303e-06,9.51503883053035e-06,-2.976539571728702e-05,9.247858742126224e-07,5.83589489127072e-07,1.0311159340988202e-05,1.6778023729425388e-05,-9.74647303123358e-06,-1.9109267301547063e-06,-1.7067170370973247e-05
P30,1.3593456227711429e-05,-5.7253373633857525e-06,-2.4370727673624385e-06,1.2702489080249134e-05,5.297087290225206e-06,2.1641619496981198e-05,2.2792223018108532e-06,1.399763926954211e-05,-1.3036568171142813e-05,2.199749763669807e-06
P31,3.6002258093432624e-06,1.8534822991956765e-05,-2.5552051081839037e-05,-6.047647651268354e-06,1.9929881790899323e-05,7.1797095237882e-06,3.769678310257393e-06,-5.7252385178855e-06,3.6486644521228715e-05,-2.005942597094743e-06
P32,4.313683060636495e-05,3.6979522833215225e-06,-3.5654268606828384e-06,-4.5835244143768933e-07,-1.7244379622581335e-05,-5.374531247191142e-06,1.8977393619875292e-05,-3.5790486579803963e-06,8.315657352938342e-06,-3.0951621605160773e-06
P33,4.610937370409237e-06,-1.7642857718204246e-05,-5.412942955735625e-06,-1.1634015334600564e-05,-7.875443589224883e-06,-6.471440658508434e-06,-1.4822986381128524e-06,4.579821124074061e-06,-6.026655695818414e-07,-2.7612393486303754e-06
P34,-3.4552252567036815e-05,6.323852966277389e-06,6.177693791042309e-06,-1.011025161250863e-05,5.85622979042133e-06,3.2597801654422626e-06,-1.4398095251090103e-05,-5.166985694123353e-06,7.093964980307732e-06,1.0963650897290286e-06
P35,3.7824041546913475e-06,1.1511980687062013e-05,-1.692674919400068e-05,8.366260279227093e-06,2.1177113404703967e-05,-6.546646238756262e-07,7.762727030945996e-06,1.648467572957081e-05,5.94131484966941e-06,1.0797650106326626e-05
P36,1.0467222122563025e-05,2.1341581831629125e-05,-8.470065140374653e-07,-1.2392185282714477e-05,2.8338784050941615e-05,-9.047778469286629e-07,3.4631626258220874e-06,1.0381523956921749e-05,-2.81482875254389e-06,-2.383337017699752e-05
P37,1.4319745404002462e-05,1.4693652521048997e-05,3.902306671774549e-05,-7.850563904337506e-06,2.8516557931893742e-05,-3.9476451967857765e-06,-1.7233152212825422e-05,8.140327059955087e-06,9.368453131274903e-06,-1.6963022650952233e-05
P38,1.1319025763937565e-05,5.822159413572457e-06,-2.0702793092426414e-05,-1.1380667767791654e-05,7.58095431539318e-06,-2.095869328786723e-05,1.6676222564408283e-05,1.1328964344906457e-05,-5.722030829262209e-06,-1.0406735894505185e-05
P39,4.528283916181914e-06,-5.522798424420971e-06,-7.192891331625636e-06,-1.664987651218161e-05,-3.666170677638341e-05,-1.2547581531028478e-05,2.5079244251895953e-05,1.9260047952943484e-05,2.1946550339553846e-05,-1.2950804386166145e-05
P40,2.4233451730184478e-05,-1.300829521154543e-05,2.9926177489481877e-06,2.9297663958455233e-05,3.5786243705244244e-06,-2.422315632892645e-05,-1.4539925899365903e-05,-2.0445257832817283e-05,6.379531602574638e-06,6.629473523082322e-05
P41,-4.925815993060798e-06,2.179365273860816e-05,8.006450421248873e-06,1.0329298646527974e-05,3.717796395286328e-05,8.665787901592263e-06,-1.0110647018905707e-05,-1.3526858063992288e-06,2.2899693858374144e-05,-9.889491850913743e-06
P42,-1.4616715677010883e-05,3.692582471653328e-05,-5.379794575461542e-06,-2.7087166086356765e-05,-1.4527235876465568e-05,1.083204446063516e-05,1.528474586875105e-05,-3.0372321807278823e-06,1.4564117450122332e-05,-1.3710522201292085e-05
P43,2.4772300669302064e-05,2.74038793646029e-06,1.8537560750517637e-05,1.3305140269595766e-05,-1.5914162959634838e-05,1.7751016673285026e-06,-3.9476648767112175e-06,-3.100259740746619e-05,-3.725843171529947e-06,1.3421011680131152e-05
P44,1.375342386861309e-05,1.7419840391345452e-05,-2.8957854916385e-05,4.549770880412848e-06,2.7184385729065418e-05,1.8985483726416895e-06,1.8543746734722005e-05,4.879259275169753e-06,2.9652231089626554e-05,-3.214562885134114e-05
P45,-6.379307231997507e-06,-1.1061976391057776e-06,1.4943833938688513e-05,-2.6883846748860054e-05,-1.0865898680770085e-05,3.6434753285471987e-06,-1.8650933271957158e-05,-4.6494894289515385e-06,2.16422175404464e-06,2.0157518365117408e-05
P46,-7.0282549350942085e-06,-6.593862027200539e-06,4.650330501022198e-06,1.7999869698918014e-06,-1.100072991096386e-05,-1.8306099886722914e-05,-4.665297753192162e-06,-2.1180893726609087e-05,1.4034641842577061e-05,2.8996963918141694e-06
P47,-1.6815729302444926e-05,7.140802701921523e-08,-4.7354297715929486e-07,-1.926470010623618e-05,-2.1414057112232243e-05,-1.347803085026037e-05,-3.3032182112247704e-07,-2.4892036217393442e-05,5.6691472742833205e-06,-1.2747304762153792e-05
P48,-2.2121984969224293e-05,-6.596576796324559e-06,3.02735741155647e-06,-9.652611028075977e-06,2.558215633874871e-05,1.4193025788598705e-05,-3.7329890843779395e-05,-1.5136543637287868e-05,-5.177346874022867e-07,2.309510805372124e-05
P49,-1.3969786656216094e-05,7.420331971792239e-06,1.2184039364923583e-05,1.4562805081313654e-05,-3.259551209427742e-06,-1.0413623656747037e-05,9.771253121729304e-06,5.220637253609372e-06,-7.050991308365698e-06,-1.3403558408107128e-05
P50,-2.381829579409982e-05,3.528228827597165e-05,1.6058690327993663e-05,4.35719194045699e-07,-5.8890983157572525e-06,-1.9035543694303212e-05,1.1121728486382983e-05,-1.9049064150309454e-05,-2.428401953424442e-05,-1.3855606391484344e-05
P51,5.169770158218082e-05,9.130611788326802e-06,1.1324364528948533e-05,1.430109744649541e-05,3.2491332162619185e-05,5.264415402044778e-05,-4.152173370621567e-06,2.030762427616213e-05,1.4696535251804545e-05,-1.7658581676996106e-05
P52,-4.629849478031834e-05,-2.0860622685224496e-05,1.6049995751331618e-05,3.3348964790048084e-05,-1.1703092762764761e-05,-2.597678790533563e-06,-1.280194669828769e-05,-7.888333193598962e-06,-5.4136873894872954e-05,2.3650821478135575e-05
P53,2.6394550697970303e-05,7.131263993264379e-06,-2.3588063874723604e-06,-1.1765735236819621e-05,-3.939241010500623e-06,1.3725014550488494e-05,1.4031233959595473e-06,8.269610703099187e-07,4.024552707721212e-06,1.0609412918629864e-05
P54,1.9453831108947836e-06,2.650761144897527e-06,-5.140941411183432e-06,-1.551265212527313e-05,-1.06116282688471e-05,-1.1079704260866794e-05,7.99135401154485e-06,-4.879853918839452e-06,-1.0084357381712975e-05,-1.11330556792303e-05
P55,-6.788271951176073e-06,-5.2354401120346256e-06,9.810192456404724e-06,-8.604118146169227e-06,-2.0449227776854636e-05,-2.506880604895127e-05,1.1049790719030572e-05,1.3385339642486209e-05,1.2373312141064635e-05,-1.061640987495469e-05
P56,-2.5396897745894617e-05,1.786794958205185e-05,-2.9842258393589487e-05,-6.003898468177654e-06,2.0471186325868676e-05,1.919128733767904e-05,1.7667746199632756e-05,2.3593481101718606e-05,-1.1277657749216008e-06,-3.55399909095029e-05
P57,8.688909421213434e-06,8.941362517117502e-06,7.5233830398361255e-06,-1.824727064473784e-05,-1.8209296433340698e-05,1.8985128273745747e-05,-2.042850726590578e-06,-7.299765030996126e-08,-3.4712562560563538e-06,1.555555575876008e-05
P58,1.1560257466545403e-05,4.745703127993447e-06,-1.3791858016869553e-05,3.76640239913603e-06,5.14046243644292e-07,1.2616291689149196e-05,1.579162560651692e-05,1.802676391106199e-05,5.605659398938851e-06,-7.25678089019715e-06
P59,-1.9410354542989347e-06,2.6512433719640734e-07,-1.186565017699255e-05,1.3499293122516101e-05,1.7233244654197254e-07,-1.8854793575381738e-06,-7.933839565573211e-08,-7.534282068766577e-06,9.36126202736112e-06,2.687609324228575e-05
P60,-0.00010239042003058795,-0.000146574952188573,-6.524229655529125e-05,-5.2297222724637755e-05,2.5760418720273404e-06,-5.138941961053175e-05,-6.909889756826458e-05,2.035985296635159e-05,1.2990266823217109e-05,4.121212589039121e-05
P61,-8.503429837341213e-06,2.681419997003164e-05,-1.9643971995585326e-06,-5.6785563249110065e-06,6.080428940739586e-07,-1.7983154928808342e-05,8.897790758857164e-06,-1.1293166467408328e-05,-7.454802952115401e-06,4.910001454983437e-06
P62,2.1737103597848913e-06,6.8183130939667835e-06,1.6255772020498595e-05,-3.7536200462863446e-06,7.325684853818812e-06,-1.5476478713422526e-05,-1.0714614599254511e-05,3.838968391371364e-06,3.1700450204230935e-05,2.0340916117079426e-05
P63,-5.124745432968079e-06,-1.4271629565924837e-05,3.4785534712834625e-07,1.407668357154173e-05,7.109621645080507e-06,7.427610213212434e-06,7.539479047199895e-06,2.3691755927355922e-05,9.956332182527495e-06,-3.375946058714e-05
P64,1.0971253373648858e-05,7.032871603274279e-06,-2.6183379853059966e-06,-1.2097849766602112e-05,-2.6788106413040734e-06,-5.56612216100254e-06,1.0722991533267286e-05,1.507915421547479e-05,2.540426472800223e-05,-9.583731352175292e-06
P65,-7.1782207049225365e-06,1.3902042674525687e-05,-8.28094646992527e-06,-9.460974300439027e-06,-6.7930522316721675e-06,-1.284092096945393e-05,1.3361983068139191e-05,-3.444144259900266e-06,-6.522128160395236e-07,-1.05293866741808e-05
P66,1.0298002161832184e-05,1.0545859989911357e-05,1.0562471226613487e-06,3.6014551938943996e-06,7.886606050395767e-06,-4.741963713733816e-06,1.5959441466757967e-05,2.597224080953147e-05,9.789897640283458e-06,-1.5205112750205888e-05
P67,1.4359271442017547e-05,7.2774948386567905e-06,-1.4744810096652431e-05,2.391788660383227e-05,6.290625467811383e-06,-1.5512537709853717e-05,3.50696654079375e-05,3.416310143890429e-05,-2.0466697464762204e-05,-1.3538220749240832e-05
P68,-1.3259932447363357e-05,-1.374108447928929e-05,-1.761964243309649e-05,-2.4303870365044076e-05,-1.280773310112439e-05,-8.291549719283446e-07,4.103986393109429e-06,2.088995857516939e-05,-7.745787646793939e-06,2.8584272918228608e-06
P69,-3.9967517483472e-06,-5.6816426085123245e-05,5.800467726529198e-06,6.557895501715667e-07,-2.965797633192914e-05,4.807256607362864e-06,-4.714223450525204e-05,-6.06749665592733e-05,-1.7140488661389038e-05,5.164286421411538e-05
P70,2.097779022495409e-05,-2.4079988028150598e-05,5.709250846956172e-05,3.276049833803442e-05,-2.31239769903583e-05,-4.845750092005502e-07,-1.734320719615559e-05,-5.356475504684002e-06,-2.894299558934039e-05,2.718183366072209e-05
P71,-6.948141929499817e-05,-6.524815939126381e-05,-2.600101177351608e-05,-7.675341376981977e-07,1.0547862296155126e-05,-3.91079574646987e-05,-4.056580880079739e-05,-1.1099264735959808e-07,8.250031577406092e-06,4.765401504167879e-05
P72,-8.118171807527128e-06,2.756782293118114e-06,-1.5255493190385384e-05,-1.1063559068012871e-05,7.46227326897653e-06,2.370110324624293e-06,-3.70348812020211e-06,2.7171581930389172e-06,2.5502989270614558e-05,8.333343543546871e-06
P73,6.7891613180166084e-06,5.3311501273395085e-06,-1.5839211993035995e-05,2.9965469535001878e-05,8.930855961734527e-06,1.9844755750519222e-05,1.5224120344515049e-05,1.268927155226177e-05,9.518420842588736e-06,1.9867320459544986e-07
P74,-1.5246904410982259e-05,5.839297643646488e-06,-1.6571529693918882e-05,-3.562556195782756e-05,-1.1658362855256153e-05,-2.9231480523020793e-06,7.670265745604978e-06,2.0060427082790053e-06,1.0186388965856472e-05,-2.0708020075466062e-05
P75,1.826460295812596e-05,9.813898180688037e-06,-7.422309340255652e-08,1.8274362065573142e-05,1.535103476167231e-05,2.459558763568575e-05,1.1949083584335447e-06,7.168393070769072e-06,1.5850009614799685e-05,4.801601644191522e-06
P76,6.885442113539015e-06,1.1231097387214613e-05,-2.3852871318475258e-05,-1.5627980343697325e-05,-1.0135698569577493e-05,-4.1758186160466304e-05,2.5263457051976756e-05,-1.9123456650440456e-05,-5.9421056104057366e-05,-1.4205378993444365e-05
P77,3.177731120961361e-05,-1.7985155694875163e-05,1.0134322918834543e-05,2.1024176048207825e-05,5.93642253491765e-06,-1.9012854096440654e-05,-5.207112646178104e-06,-2.2685951437804346e-06,3.480375758412368e-05,1.1074597875354662e-05
P78,-4.16035813600535e-06,-1.4509155600959532e-05,-4.5265219584579314e-07,1.7374218942287165e-05,-1.1830306053048898e-05,-4.946087529567121e-06,6.920635160106905e-06,6.0626941578327065e-06,-2.5545954399787933e-06,1.7303596146366518e-06
P79,-2.2542601450284124e-05,-1.252480594170853e-05,-2.9545856200294328e-05,-1.8736467244795905e-05,-1.3571992543372127e-05,-1.481515203793465e-05,4.371045110505151e-06,-1.5716422736657566e-05,6.435780934405442e-06,-1.0971881802986723e-05
P80,6.587395404023932e-06,6.09133835595009e-06,-7.527929576070535e-06,-1.456727135408899e-06,1.0691819179708072e-05,1.2106460161049085e-05,-1.6785031070579333e-06,3.4990248302326117e-06,5.7747026160270484e-06,5.653963831294068e-06
P81,1.8352811758803314e-05,-3.3999129021932513e-06,-7.298247283660871e-06,-1.4776981762848896e-05,-6.918580912975022e-06,-3.521070439929479e-06,1.0471785032418156e-06,-1.2726161042759003e-05,1.9783478838791694e-05,-8.632798865616407e-06
P82,3.2769852217702966e-05,4.138058878249773e-05,-1.3572930194190118e-05,-1.0001565448488096e-05,-2.647503509870886e-06,-1.1957167443042173e-05,2.9982240490917123e-05,9.486249685696987e-07,1.4647737587154816e-05,1.811114954199805e-06
P83,-2.2843533098882568e-05,1.1286025035957899e-05,2.2684790870679738e-05,-5.599372132253518e-06,5.16313458004175e-06,-3.4836496412321734e-07,-3.201883799837835e-05,-4.626979981196496e-05,-1.5904072998327058e-05,2.1603344209052025e-05
P84,-2.447401084451536e-05,1.1932330421039142e-05,-1.1488212382630182e-07,-9.334530306834418e-06,4.403048302538881e-06,2.4192893416411193e-06,-9.173434475804633e-06,-1.670930838354478e-06,1.7367400400610046e-05,1.4886356005520724e-05
P85,1.78223693358557e-05,1.2302006042891182e-05,-1.39099894979006e-05,-1.3832270162963478e-05,9.061184714504312e-06,-7.663661434129728e-06,6.437478043857733e-06,1.0010831727461284e-05,2.111968859761976e-05,1.1277249799873136e-05
P86,-3.517523281190704e-07,-1.1139479654618829e-05,-1.3810708705798208e-05,-6.608342747319094e-06,1.86720206836943e-06,2.110875178180341e-05,4.214853673216966e-06,2.0685964948464553e-05,-1.3162333742033298e-05,-1.3947556297524315e-05
P87,-1.4110284498928443e-05,4.292729674609222e-05,1.6147433637235704e-05,6.711985817871302e-06,6.46840130571107e-05,4.901963075107049e-05,-2.8144878094706234e-05,1.5109560877815459e-05,-5.4167138865653444e-06,1.6090584857842132e-05
P88,-6.496188482757177e-05,-4.619616909208981e-05,5.359020493567483e-06,-1.3138768011399372e-05,-4.285758800266033e-06,-5.337840702148496e-05,-1.1192671865298352e-05,1.6630917207174586e-05,-5.306986971017607e-05,-2.637879052451214e-05
P89,1.712103256449666e-05,8.179586360936453e-06,-4.471312259224586e-06,4.217028249410126e-06,1.592906184512096e-05,3.686211931915143e-05,1.3135161129140469e-05,3.3709518028064386e-05,-1.594077433575998e-05,-2.7802984595820892e-05
P90,2.668106649909792e-06,1.0547895655635452e-06,4.433080203798006e-06,2.2292814810565844e-06,1.813967932347857e-05,-1.628976649873748e-05,-3.86399133064084e-06,2.785840301608455e-06,1.4368066323914177e-05,-8.046877707552468e-06
P91,1.4372500187632541e-05,3.6848537600366917e-05,-4.639309350379915e-06,-2.597174337665327e-05,1.1085780260947087e-05,2.4892604515497926e-05,7.644463693881262e-06,-1.001205688083641e-05,1.568590790977199e-05,-3.579886229880774e-05
P92,1.4526602547935107e-05,-5.311587789020721e-06,5.7141355969560605e-06,-1.484986161491824e-07,-4.702725412329906e-06,6.992096678601367e-06,6.987722440275537e-07,-6.37428140942242e-06,2.0290273273457442e-05,-2.1370582460276185e-05
P93,-1.9851714392389737e-05,2.5923029417548437e-06,-1.668504721709439e-06,-1.94546333296342e-05,-2.24292396643819e-05,-5.173124902827734e-05,5.946426551812264e-06,-1.9956349265978237e-05,1.0941233002685711e-05,4.297572065119399e-06
P94,1.3268311915206536e-05,6.108074811837826e-06,5.2707066023070836e-06,-7.618423592988628e-06,1.0014702738821157e-05,-9.208448096821446e-06,-7.451168181847037e-06,-1.3385991631099589e-05,3.946333612478451e-05,-6.604606844987733e-06
P95,-1.2877496128997103e-06,1.8204459286682976e-05,-1.4979109949649788e-05,-1.8260997379154612e-05,2.0424405272570934e-06,2.3199669857160794e-05,4.215255656676723e-06,8.640481005153973e-06,3.470731342344722e-06,6.1394247531894384e-06
P96,2.2715742642047333e-05,-5.71497259343654e-06,-1.0477299579799283e-05,3.2019367998160366e-05,2.2298037560693727e-05,-4.3688946914036825e-06,5.331718420037348e-06,9.124150598286557e-06,1.231665238289919e-05,1.0205528649375145e-05
P97,-1.864792347411288e-05,1.3888604099406335e-05,-6.339719748744391e-06,3.160656876958839e-05,1.8302736232567954e-05,-6.878264290171654e-06,6.33917402577725e-06,1.5929993724263063e-06,2.263923403869665e-05,6.774551467885164e-06
P98,1.0880469674286446e-05,9.276392231585655e-06,-2.0482624936671474e-06,-4.632195197216754e-06,1.2338328986451447e-05,-2.3678026461635413e-05,1.3087709021710869e-05,1.350095750943703e-05,2.5165907717523014e-05,-2.3686780110319093e-05
P99,8.156999634348924e-06,1.1306946795813832e-05,-1.4069084638864402e-05,-1.5483169389347547e-05,-3.213130419715154e-05,-2.4502183309303965e-05,3.070906257363602e-05,-1.325684047359622e-05,1.1435155187095353e-05,-2.7448783049951444e-05
P100,2.6133038516434957e-06,4.077606642234274e-05,-3.7859435129825513e-06,-1.7082445466759695e-05,9.146469700838144e-06,-1.5556379754207367e-05,1.7345439100173096e-05,5.563811237568211e-06,1.5566745337839007e-05,-9.071034745119903e-06
P101,1.403320459899605e-05,-7.819237605025554e-06,7.897527550859533e-06,1.3827549829760824e-05,1.4450827026337549e-05,5.995644004515906e-06,-4.18874581357173e-06,1.5733294732388973e-05,4.448709932950096e-06,1.1198000564888871e-06
P102,-1.0557095963392357e-05,1.944681526223717e-05,-2.348795385871173e-05,-1.6906516245808923e-05,2.609798752983036e-05,1.4374933337073855e-05,-1.3385325819497773e-05,-3.85735837775251e-06,2.5489728877120023e-05,2.771812593364663e-05
P103,-1.8269230764532114e-05,-5.289014765369601e-05,1.7475878386180067e-05,1.0208886297911196e-05,1.1529933345348197e-05,8.793391071603481e-06,-2.7149947670136558e-05,-6.294744183945266e-06,-4.245262694943515e-05,-4.791305365044109e-05
P104,-8.899713499829407e-06,1.109765104627446e-06,1.2789007669335032e-05,-8.155674190331037e-06,8.800745198441471e-06,7.3314946732214e-06,-1.840016010256425e-05,4.994249002302257e-06,1.4280398024864673e-05,1.736898776477598e-05
P105,-2.0926816418925407e-06,1.3682854093164786e-05,4.813725760235976e-06,-6.505758057701928e-05,1.1212561548164333e-05,-5.883737966042252e-05,-1.2650947826883287e-05,-3.222018126466876e-05,3.686716778034257e-06,-3.492202018845871e-05
P106,1.4843525837138325e-05,-4.708550432399065e-07,9.840977262136124e-07,3.231218456196082e-06,3.7796646392075813e-06,-1.9242217929167594e-05,6.466729878830228e-06,1.947371750742901e-06,9.996430311863972e-06,-6.31142532300235e-06
P107,-7.579511476109204e-06,3.4751550635738144e-06,-5.014458910121292e-07,2.4776289249471713e-05,6.681850526806671e-06,2.5510190743211283e-05,2.609418562448578e-06,1.583935191643872e-05,7.086957358778915e-06,9.216256709334062e-06
P108,-1.223928563360416e-05,-1.045423198337231e-05,-2.519446851409913e-06,-1.0060495131299129e-05,-5.742546680636727e-06,-2.3178669378718254e-05,6.111459883240047e-06,7.985604929715436e-06,7.578974996744217e-06,-2.1527559877965034e-05
P109,2.3949114596540262e-06,-4.46282071156468e-06,-8.100778425863407e-06,1.0213334300649681e-05,1.9707710705407495e-05,3.115024227142197e-06,-1.4506381404442818e-05,-1.2140592132162207e-05,3.4707112479954046e-05,1.4131547760661283e-05
P110,-6.682293620267465e-06,-1.15705640130829e-05,-2.0516517082132257e-05,-1.772476509933512e-05,-8.51615794269069e-06,-3.7822626168938062e-06,-1.3699592785187953e-06,1.8567608760994996e-05,2.381404180713894e-05,3.092929909771661e-05
P111,1.7996132518817475e-05,-1.818874132854275e-05,-1.429150422298589e-05,1.742055281427578e-05,-5.006425715880602e-05,-2.5261422435277352e-05,2.288672571358879e-05,-3.2427386666054555e-05,2.4060588078516246e-05,7.340885171539576e-06
P112,1.7681926873733386e-05,2.8013275915456733e-05,-3.7004689248555786e-06,9.280804117686899e-07,2.8600474560166924e-06,2.7572536429534703e-05,1.5316584405980884e-05,9.903197647493495e-06,3.2858187727029935e-05,-1.13718327447753e-05
P113,3.3172106806593016e-06,-5.1880499730160056e-06,1.8860743567531107e-05,7.092037398249312e-06,5.52890831897546e-06,3.657916497283077e-06,-1.8728973725724157e-05,-2.2582862640139274e-05,3.186542033799549e-05,-4.895940903549233e-06
