,0,1,2,3,4,5,6,7,8,9
P30,4.6630758950883455e-05,7.173184214432692e-05,8.695924852979088e-05,-6.118711246702298e-05,4.15503213412442e-05,7.091732803836404e-05,0.00013919358817010541,5.154681533199243e-05,4.3051644663866673e-05,-6.717045926665134e-05
P31,2.8713036675868595e-05,7.1597094109047255e-06,-1.0998665272403917e-05,2.1869440773146162e-05,2.1112600640438425e-05,4.665609193076851e-05,-3.4055203533924806e-07,2.394983149927644e-05,6.489623886003206e-05,4.4221382928549054e-05
P32,6.370494157656036e-05,-3.741292718171976e-05,-6.7101269758044e-05,-1.4033262119239175e-05,-0.0001331030743631726,-6.894518245535025e-05,-0.00011071975771010214,7.330416036254047e-05,-7.037570817377495e-05,-3.7690140826141486e-05
P33,0.00017558009567034344,5.424116904381105e-05,-3.55157629877657e-06,-5.47513361432877e-05,9.53195770169227e-05,0.00017849962770344688,9.787270959761389e-05,-0.00010836072789027632,0.0001438453639323956,-0.00011143834586603191
P34,7.668938055802109e-05,3.446674900342645e-05,-7.12933827538018e-05,6.187964134269329e-06,-4.898099223212319e-05,1.625729103803871e-05,6.872392238129127e-06,-9.687753526262414e-06,-2.9641955605127536e-05,4.392708142122908e-05
P35,-5.543422968140588e-05,7.039366092000327e-05,5.97484458045481e-05,-1.4645745756851434e-05,-1.8241530478588577e-05,-4.4568570258959016e-05,-5.230111855970441e-05,-3.039443406252203e-05,-5.237500357060769e-05,-0.00010525176341499836
P36,-3.112526521736295e-05,9.524223639306659e-05,-2.9430765070348865e-05,7.625672787617537e-05,8.259602673180372e-05,3.3246319201695254e-05,2.9185081523602253e-06,0.00011144958582648239,0.00012777796079101308,2.6315303859161734e-06
P37,-6.958900505363904e-06,3.249041758005396e-05,-7.312497503245792e-05,-4.109183613717994e-05,-2.7628493774480532e-06,-0.00010022783282965294,1.7263677812744517e-05,-8.458821801717812e-05,-0.0001248238585363757,2.7902020766985392e-05
P38,-4.210885040177147e-06,1.3712475158294079e-05,4.7171053061139615e-05,-2.348640529726306e-05,9.107799631685037e-05,-2.0229285534744366e-05,3.366229899199268e-05,-1.9033809011871064e-05,-7.881034097520327e-06,2.528604690606873e-05
P39,6.854335413635751e-05,5.03559652395456e-05,-3.3720070323896116e-07,-6.510156852018766e-05,-6.982269826822925e-05,-3.1866249468509404e-05,-3.8762856080986176e-05,-7.71400075918274e-05,-9.96972013314096e-05,-2.553182061425514e-05
P40,1.2287972702476006e-05,3.787472212303255e-05,-3.9911386583396484e-07,0.00010677069296063674,8.539431793321418e-05,5.803644598368577e-05,4.2073609396276824e-05,2.5121991247003877e-05,3.12185338642839e-05,-2.2324798662174205e-05
P41,1.0419498440368633e-05,7.4923481139949755e-06,5.564070630206461e-05,2.2238984113960407e-05,1.0846533980274397e-05,-5.455023002171912e-06,-0.00010117750574051613,3.241949864685851e-05,1.8524881588581014e-05,8.115155480404534e-05
P42,-4.530323299947953e-05,-4.924318554294169e-05,-4.115911231452425e-05,7.03448652509815e-05,3.78871617136439e-05,8.136197905533708e-06,2.403397156207224e-06,-2.63582079623563e-07,3.082998420216249e-05,1.0519839503764286e-05
P43,-5.145420577802053e-05,1.66149272413426e-05,-3.1753574287129386e-06,-4.7010378750171524e-05,-2.4042652521589006e-05,-4.416261789824162e-05,-4.6815696142602295e-05,-0.00012876206295949562,-4.739411179937756e-05,-0.00011730095653431262
P44,-4.039009092899563e-06,1.2783499545893328e-05,5.232014591185683e-05,4.606811657172647e-05,7.95829914386854e-05,2.096959624458064e-05,-8.80561031668095e-05,-8.098237247203114e-05,2.5526074235390946e-05,4.524892745039604e-05
P45,-1.9029778390597038e-05,-3.8494296550247874e-05,4.892527309756931e-05,3.4815547781246684e-05,-5.787065122006682e-05,5.017087354870255e-06,1.3640059379022842e-05,2.5899131062492907e-05,-6.727333471622009e-05,7.849993031484496e-05
P46,-2.3212316708818128e-05,-6.742018395552997e-05,-1.1158847305065347e-05,1.742031665727395e-05,6.206190372770788e-05,4.461751948547053e-05,8.073844086013064e-05,2.9003958728503806e-05,8.158438027497166e-05,3.839601173839727e-05
P47,-3.657973672309173e-05,-8.127856490933025e-05,-4.758731040660491e-05,1.871090288859279e-05,-2.4058136408538957e-05,-5.5566784375717104e-05,-1.597068754486796e-05,1.3670795526828572e-05,-4.235839358428641e-05,3.824530410158751e-05
P48,-3.978524782440062e-05,1.954554380693372e-05,-4.683120600239114e-05,-2.6493252520104482e-05,9.774839146917038e-06,-6.569330124046001e-05,-5.8237561962703414e-05,2.2649384792934298e-05,2.862399486023605e-05,7.152338109544278e-07
P49,-2.1282148151620817e-06,2.697432180480251e-06,-5.054206232426163e-05,-5.686891408158718e-05,-2.1654162484213008e-05,-4.9843142500551225e-05,-7.43235294077822e-05,-1.9942242093202046e-05,2.3563872835698132e-05,1.5535185807415602e-05
P50,9.611500550250418e-06,-2.752577882350706e-05,3.2212549465353204e-05,-7.453579667622426e-05,1.799667165677571e-05,-9.982055066506436e-06,-8.743285643255001e-06,-4.715629098069377e-05,1.4988377479946673e-05,-3.8896932795567325e-05
P51,1.7868353476065352e-05,3.8755827693697615e-06,-2.95932132884859e-05,-9.800909216211781e-07,-5.892268901261854e-05,3.9558229923375345e-05,-1.0623981591579689e-05,-3.590828934474182e-05,1.5128920298486826e-05,2.3140152390488156e-05
P52,-0.0001225756322697422,7.669596489501641e-05,6.847856906324386e-05,0.0001248474898573296,7.382062963027418e-05,8.635770365762394e-06,3.820390553648336e-05,7.641404688208428e-05,8.527379159525752e-06,2.766907596919269e-05
P53,-4.806419559188926e-05,-7.693846947998768e-05,-2.8979044132892377e-05,-2.280949979360661e-05,-1.2724156924376036e-05,8.62278351887718e-06,3.1686394679978106e-05,-0.00010855925422043338,-2.031682190251332e-06,3.962749773505965e-05
P54,-6.058440990464346e-05,3.463075974488e-05,2.206580232216632e-05,5.681810703913291e-05,-0.00011717143031915781,3.44032713585035e-05,3.595398415167728e-06,-1.6464977107769584e-05,-5.683839369280798e-05,-3.533474450224452e-05
P55,-0.0001493745153087504,-3.758942646216191e-05,8.275537996800812e-05,0.00011109255281099373,-5.328121334006791e-05,-3.188551076346163e-05,-0.00011905866138808515,1.1423069876999575e-05,-4.7717419452481934e-05,-7.978163878759198e-05
P56,7.797703728385148e-05,-4.248555119095197e-05,1.3791563714276407e-05,4.933966248098394e-05,8.582491190278502e-05,-5.4121292784102375e-05,-2.258445524804713e-05,1.2532959844268514e-05,-0.00010120051896194597,-1.2930978413989725e-06
P57,-8.2985625525112e-06,-1.771801924287583e-05,-0.00010071857721222254,-1.0056729000075624e-05,6.285886900393831e-05,3.192965439059031e-05,2.3391001532851747e-05,-2.3647529412617815e-05,0.00013296813518732555,-8.107085011136465e-06
P58,1.2427862813521552e-05,-2.4826854017052344e-05,2.3110869492190718e-05,-1.5021658183334268e-05,6.73080896163524e-06,-2.1207632990858163e-05,1.2489311416900373e-05,2.3399713105821257e-05,-3.0048622520074085e-05,-4.67326871207803e-05
P59,-1.4438059468003953e-05,-0.00010113032324389159,7.148846950380365e-05,3.961767521460649e-05,-2.0317775059986408e-05,1.8543556391576246e-05,-7.329328948137625e-05,8.065007219804792e-05,3.914631419700597e-05,0.0001141780903856149
P60,-1.921271663022717e-05,-2.6846692733950125e-05,-2.8559524606844777e-05,3.644287538305145e-05,6.314187110856209e-07,1.2352067748948141e-05,4.4201808347088924e-05,3.2000863610458664e-05,8.715734257599885e-06,-1.3562569155057e-05
P61,-7.623621468221139e-05,-6.389849762127625e-05,-1.8569422272322325e-05,-4.591499511175882e-05,-5.357141680277706e-05,-3.647873525340541e-05,6.775835600303219e-05,8.799656862372527e-06,-2.4654725060280734e-05,9.557274406379074e-06
P62,-2.0195856824497182e-05,0.00012954407925315785,-2.2082257759226597e-05,7.400053320101227e-06,-4.940528974889955e-05,1.899426554124225e-05,-0.0001342105114165346,4.237255388929006e-05,0.0001126783566626913,-5.664560401873999e-07
P63,3.73424482113928e-05,-3.977004518732056e-05,-3.165391688128268e-05,2.964882694948671e-05,3.2943632673070955e-05,6.031821298608511e-05,9.182934967881594e-05,-1.9695425452893964e-05,1.7083453536569614e-05,3.725732421306751e-05
P64,1.0391119812146535e-05,-4.445862901682239e-06,-6.618244959905755e-05,-4.4435657774664385e-05,-1.7874454236395648e-05,-2.2580576709183356e-05,-6.259738321138402e-05,-1.6640810720194594e-05,5.221672212191077e-05,-5.7805651940428264e-05
P65,2.755448949969051e-05,-9.974586100706694e-05,2.017453977226115e-05,-2.376641182775521e-05,-9.2203269337805e-06,1.9099283921481663e-05,4.050970296019807e-05,-1.4376225591789795e-05,-1.4708048683658229e-05,-1.1760387651498256e-05
P66,-5.825634521786213e-05,8.531606676459705e-05,-7.032739731013078e-05,4.8877835732274305e-06,5.77928194158122e-07,-3.8209881494194464e-05,1.0573016502238861e-05,6.340823572457987e-05,4.046212902171628e-05,2.6591110587504747e-05
P67,2.595106654688993e-05,6.529304283952822e-05,-4.606581678347861e-05,3.924810724090927e-06,0.00011019010624135949,-8.675609899601831e-05,-3.162979872702487e-05,9.141049133099379e-05,1.2720390843247442e-05,-3.729854092705442e-05
P68,-9.073786409419856e-06,0.00014168109082062733,8.509045540449072e-05,6.67150518701364e-05,7.072988114415011e-05,-9.804138043194473e-06,-5.899592179362781e-05,-6.439326931608575e-05,-7.185454572305062e-05,7.336044208391959e-05
P69,-7.012051481303239e-05,0.0001268082384700669,2.3037063126758435e-05,1.3537833821727907e-05,2.747917900562582e-05,-1.5914290387196613e-05,4.7709351692184e-06,-9.28379813707218e-06,1.0042453731286954e-06,-0.00012826267663447913
P70,1.052478486860027e-06,-1.90823567782194e-06,-5.884273233331804e-05,0.00011348714419726286,-3.939669644140707e-05,3.402003111887923e-05,2.411921675607334e-05,2.2819112921243414e-05,-3.706530825966321e-05,0.00011027293993744311
P71,-0.00011910489566796132,-3.193001296070992e-05,0.0001528014363208624,7.194271877102379e-05,2.827415294281467e-05,1.0542976875302108e-05,-3.760722614840864e-05,-3.340959052088076e-05,-3.270998613936083e-05,-3.9999790362474105e-05
P72,-1.5309942324502526e-05,-7.666754754980437e-05,-2.4147423752424722e-05,1.821730762048058e-05,6.90413131531224e-05,-3.617368878165543e-05,-9.600774743992934e-06,-8.526584328238376e-06,3.2733203115600795e-06,-5.444275747504676e-06
P73,4.003770464014065e-05,-4.572298434249797e-05,-5.125524265879285e-05,4.8605090830779706e-06,0.00010314025894331996,-1.4316751283491476e-05,5.076072352259292e-07,1.6704019002608712e-05,5.48340660180501e-05,3.129919848893564e-05
P74,9.2227519530301e-05,5.587150698209504e-05,1.9695137187699047e-05,0.00012200325309472387,3.660367916928208e-06,0.00015969325710565776,6.441403674684086e-05,-0.00011206041214723429,-3.0225400918632104e-05,-2.172093652249434e-05
P75,1.2130048314614632e-05,9.572775934780467e-06,-6.460501524144691e-05,3.034310475620366e-05,-3.092568793220361e-05,-1.861951063769369e-05,2.4495786980916444e-05,-6.12200959653978e-05,-8.910926680385546e-05,9.091425639123267e-05
P76,-3.8966105036339956e-05,-8.693009660421514e-05,2.673518107515634e-05,1.2711070116362688e-06,-1.2550938007248975e-05,-8.690359993532813e-06,4.398922159980006e-05,2.9124204203160187e-05,-2.0267161689998658e-05,-7.728506783270998e-05
P77,3.0187194827484536e-05,-5.8687394683968954e-05,-8.985159420273276e-05,-2.036036317750031e-05,2.1778700696184526e-05,-4.909609426709087e-05,-3.0183421501560033e-05,-7.597880356478804e-05,-2.8374232291444174e-05,9.902054096233437e-05
P78,2.389439170776323e-05,9.192306662167424e-06,-4.865542759495498e-06,2.776084067996178e-05,8.612438176203619e-05,3.198429711647171e-06,3.5671786179775934e-05,3.644843383501925e-05,2.1708104081946678e-05,2.1876768097382622e-05
P79,0.00013568198213522635,-4.8344337311020895e-05,-0.00012089799842994573,2.7484816905168005e-07,-0.0001452356084212722,8.708311041022432e-06,-4.357089420769394e-05,4.1697526021013034e-05,-4.535643466061076e-05,2.261942397301129e-05
P80,4.142108586476954e-05,3.9555774704610504e-05,-1.8850695906966327e-05,-4.711643632013653e-05,-3.6517988921167845e-05,-2.2520409478804862e-05,3.242647903317977e-05,-1.910619866781686e-05,-6.360839851115132e-05,6.85418762663513e-05
P81,5.854428532632984e-05,1.797224986298486e-05,-5.797623045217183e-05,-6.652084736553238e-05,3.178776141040383e-05,4.84006498847429e-05,0.0001877357662885854,3.06163085682929e-05,4.649730784074503e-05,3.226734243903026e-05
P82,3.437119511155522e-05,-4.2822394667585204e-05,-3.810618698008375e-05,3.7786198819776337e-06,-2.823734671512511e-05,-1.941638666803176e-05,8.676867601184902e-07,-2.9571554273440884e-05,-6.343712210457944e-05,2.855473627781389e-05
P83,-2.666806928818856e-05,-2.0106849958477935e-05,3.7965188485353674e-05,7.22307719522395e-05,9.868323526961544e-05,3.986688188225337e-05,0.0001087997206613196,-2.482682062843384e-05,-1.975541533411583e-05,-0.00010181458883725062
P84,-2.9352558302090607e-05,0.00013271156631862102,8.451522719127476e-05,-6.880092053140191e-07,8.115814947932411e-05,1.6759308856757315e-05,8.331351798172067e-06,-8.870292330517664e-05,-9.94515808648306e-06,6.2104499801079945e-06
P85,1.832636210109058e-05,-9.655653132561513e-05,1.5643535214920857e-05,1.794464702345325e-05,-4.323553289949599e-05,4.3208564861502066e-05,-5.0220287429062014e-05,-6.733091130796507e-05,-3.014866665289849e-07,-2.3713169327948945e-05
P86,-3.6067108579656854e-05,0.00011719385516716316,1.6917868673826855e-05,0.0001148977812313566,4.229295978078109e-06,3.418944578632843e-05,-4.3380615932414645e-05,-0.00012614071889587345,-7.263489130562243e-05,-0.00012415383145528326
P87,-1.4633405044632824e-05,-0.00012894358716500495,-1.894596410495649e-05,2.821235807363119e-05,0.00011244671704492993,-7.174951895466165e-05,8.86467565552611e-05,3.5395497724729184e-05,-6.6755114101182e-05,5.496850840264171e-06
P88,-5.370677257156937e-05,4.2183187378184664e-05,4.8926985684582484e-05,1.5817077707888736e-05,8.295954414364796e-05,-1.7120818974030762e-05,0.00011887375106445978,-3.916783508001393e-05,-7.275250436376965e-05,-5.2522953840987595e-05
P89,-4.0732648259533865e-05,4.456308290496696e-05,1.9188732868866782e-05,-1.0604332196774207e-05,7.692890879982704e-05,1.2816499018312479e-06,5.013957085365454e-05,-9.238144079955343e-05,-5.747327563517934e-06,-7.472369033578301e-06
P90,9.817829064579214e-06,-0.00016157941271710796,-0.00011151909343916615,-1.6892503077345963e-05,-3.114137330457751e-05,6.112044635927551e-05,3.794743476166003e-05,-0.00010189594153516782,7.335568182734956e-05,-0.00013352562725636388
P91,-0.00011475224697993377,-2.319664822242326e-05,8.212980005968908e-05,-3.16992982143504e-05,3.457564767176584e-05,-2.2427023184069025e-05,-1.1343975849310026e-05,-2.36975651437515e-05,3.473699511382907e-05,7.65072464302078e-05
P92,-0.00010445436672752435,2.1937186429815233e-05,5.696103257469068e-05,2.8418301719065637e-05,3.5454883846123544e-05,-2.9604973868823173e-06,1.934107203088362e-05,1.6972667305849114e-05,2.393081497673033e-05,3.399908914248148e-05
P93,-5.154831552109818e-05,-5.0921669595233124e-06,7.655178634455935e-05,-3.2650338791530373e-05,-1.1024036928005678e-05,-6.85034067042711e-05,-9.665833590248758e-06,0.00011569275115342822,-2.6922679661175834e-05,1.3120869271943508e-05
P94,-3.9069837647095e-05,-6.093430254208074e-05,2.9260081408915986e-05,4.863486223051754e-06,1.1202839359431005e-05,-2.557608712679387e-05,-1.859600678364359e-05,-1.9290072741693027e-05,-2.3554176389066397e-05,-6.568948497407403e-06
P95,6.180791035634964e-05,1.6143292664913244e-05,9.966341736806529e-08,-8.084286654815877e-05,-4.075189722261446e-05,-2.196653020465145e-05,-7.360201185461026e-05,-7.998886396782113e-05,-2.9249709669715643e-05,-2.5782558880737643e-05
P96,-1.730049106410652e-05,9.172076694281615e-05,8.551254129655992e-06,6.398642854958843e-05,-2.4375477456712712e-05,3.326330315556094e-05,-2.5766893435130332e-05,-7.415107046837956e-06,-5.032799524893206e-06,-0.00011120395339524753
P97,2.0332771567398156e-05,1.9370997998527432e-05,-4.5947995349126646e-05,-6.582738249340768e-06,0.00011947570470367385,7.171231083171088e-06,6.785638256214714e-05,9.951790300553095e-06,6.948094270531812e-05,5.4422651738226384e-05
P98,-0.00010674704777938757,2.433980782273931e-05,-4.3257191517358067e-05,-7.094421460084911e-05,-0.0001416018537276388,-6.246861103111415e-05,3.852164017531263e-06,3.9266576985726815e-05,-1.4472025196501318e-05,-3.2014407507004895e-05
P99,-7.201528429588277e-05,9.898139053200359e-05,2.3779703652892928e-05,-3.0550518122007386e-05,6.075949076392545e-05,-6.249330618051437e-05,3.80461914116486e-05,3.737494417013266e-05,-4.125452946027695e-06,-5.512242286387699e-05
P100,-1.4387233173435241e-05,-3.731444855090179e-05,-3.7708601616057765e-05,8.801228339040072e-06,2.625432565339799e-05,-1.7985166600459433e-05,-1.6312861208903767e-05,7.455981278895775e-07,2.518075994698563e-05,3.9668304395266046e-05
P101,8.98787314167588e-05,3.403398809217388e-05,2.9934234848872894e-05,9.879974164501981e-05,-0.00014995675550803713,6.3401085175014e-05,3.2025567930020916e-05,-7.5807391618843475e-06,-0.00018049643057369653,-1.6198411042694002e-05
P102,-3.090705844271567e-05,-3.1734759943508924e-05,-8.821732410747504e-05,8.268001951961933e-05,-1.684661495812245e-05,7.257481459732595e-05,1.7315292332077768e-05,-5.013345435702526e-05,6.372837032718286e-05,-3.8828090490917936e-05
P103,-6.434686580593764e-05,-2.3648231306736868e-05,-3.0198795697459688e-06,1.0909295149660273e-05,9.143561860542552e-06,-1.5347096880207172e-05,1.5174903357907752e-06,5.468301370512973e-05,4.4803164249148514e-05,2.2886712407622154e-07
P104,-2.0942675636890107e-05,-5.621755767830635e-05,2.4717279947748414e-05,-2.51070924408665e-05,6.811237375812032e-05,-6.39208457925886e-05,-4.9041959433820254e-05,2.5737655186193562e-05,1.3120527028811797e-05,-4.489490005122849e-05
P105,-0.00015177494058996152,8.091542537104422e-05,4.8202623609703166e-05,7.807576628441953e-05,9.286083005221636e-05,-7.33208998144174e-05,-2.0204408732021548e-05,5.766259860804962e-05,-6.998159136648117e-06,-0.00011898425080045111
P106,-4.333287361672506e-05,4.1239229093038284e-05,-6.937194166040713e-06,-4.477501653310468e-05,2.047819376200166e-06,-1.4974142633927302e-05,-2.860052186672143e-05,-6.362260413965144e-05,2.9430431047737862e-05,-2.3668048234342377e-05
P107,-1.585970540279695e-05,-8.759988308115222e-05,3.5512064254900576e-06,1.1352594195713096e-05,2.0006163544069276e-05,-1.317845747246353e-07,-2.8625723569860933e-05,3.058480443522628e-05,4.7449462247373814e-05,-4.172587270046526e-05
P108,2.2912737276978117e-06,-5.89266644970666e-05,-1.1873218024695872e-06,9.887936286418582e-05,4.979583404352331e-05,0.00010250970194459596,0.0002061999799499645,3.035783167579329e-05,-3.4054215293753687e-06,-0.00010321775819641133
P109,2.6031585808605545e-05,5.139406119611223e-05,-8.633947992628334e-05,-4.321907578376267e-05,4.941396288141468e-05,-4.537095612670242e-05,-5.254062320139111e-05,-5.363738543095542e-05,3.454668994849882e-05,6.385503777767864e-05
P110,0.0001518076119344262,-1.9850075862285944e-05,-5.94094395474456e-05,-2.7809176594797112e-05,8.46153012064527e-06,-5.956853721007186e-05,-9.579836766283162e-05,-2.677096955969486e-06,-6.444058162115946e-05,5.675757634303511e-05
P111,3.2022320760318086e-05,9.182953732032891e-05,6.517238459416452e-05,-2.3945305517719673e-06,0.00015198005504633155,6.439987328504988e-06,1.9304276096300923e-05,4.255226520947066e-06,3.711903734423226e-05,8.051368874114186e-05
P112,0.00013098036633892593,4.7833580712874584e-05,-2.480249693888976e-05,-1.2290316067858388e-05,3.5752677122664585e-05,8.801798905022293e-05,5.9665838600170404e-05,-0.00011512963562720284,-2.6438769807307465e-06,0.00011125147654204355
P113,-1.78149505284126e-05,3.8150884767401385e-06,1.9660251995822116e-05,4.8292439972648284e-05,-1.839732738679353e-05,5.7298072776804446e-05,-4.063536368826117e-05,-0.00014946371540968924,-2.069413972500666e-05,2.217769524708658e-06
P114,3.724281389884507e-05,-9.052020348960247e-05,-6.573735715402788e-05,-1.984880320981923e-06,2.1852762012992792e-06,4.975420206226964e-05,6.424496033159547e-05,-8.044193839186063e-05,1.4492390228369213e-05,1.5990783434099303e-05
P115,2.7341609946198754e-05,-8.101220060627317e-05,-0.00010549105731256039,-4.8548916828783286e-05,-0.00015276705141220853,-5.399146095251637e-05,-1.6990405857846176e-05,-0.00010560805630311721,-0.0001345733343690969,7.662516028168791e-05
P116,4.8508635280622436e-05,0.00016168594568013366,-7.569269335068159e-05,-9.323406690105651e-05,-0.00013398576948834315,-3.6859120842083065e-05,-8.046942403307504e-05,4.348105689650004e-05,1.454305429754053e-05,-4.874376041650495e-05
