,0,1,2,3,4,5,6,7,8,9
P20,-5.218086159974803e-06,2.376094937895631e-06,6.286004354895988e-07,5.49742571081357e-07,4.480488399877789e-06,2.9368149122167408e-06,1.860322917075633e-06,7.85179923572978e-06,-2.761740136776028e-06,1.4034274524343695e-06
P21,-4.081907096460171e-06,-6.518838046460387e-06,-3.715568159919422e-06,4.009659419982386e-06,-3.628621978442152e-07,1.009472133818172e-05,-3.350362672293835e-06,-4.192155552988923e-06,-3.229586648289184e-06,-5.185181335906603e-06
P22,-2.9043926915311273e-06,-3.6934808412458824e-06,2.392517034054229e-06,6.956567587353669e-07,1.0217930762113948e-06,-5.182854224386436e-06,4.039459012680194e-06,-4.407585112146004e-06,1.4192340545448505e-06,1.8587087986950655e-06
P23,-4.305099923904534e-06,5.074523398287343e-07,-3.917332246780499e-06,4.464520522772098e-06,1.2875618737796704e-06,1.520740085542247e-06,2.5041789912414944e-06,4.82950026080046e-06,-2.252492453786467e-06,1.454044607160227e-06
P24,-1.017086782333607e-05,-1.886343518336451e-05,-1.9650879486400282e-05,-7.580021216362575e-06,-1.013569497338373e-05,8.841892980628236e-06,-6.787626766105448e-06,-1.716660020660896e-05,4.703901711782606e-06,-2.397467668222955e-05
P25,-1.0452685791917535e-06,2.394552326364215e-06,4.978525054341278e-06,2.081220709738418e-06,-5.284036822776313e-06,-8.430910656146004e-06,1.982359157512469e-06,-6.203685859899678e-06,6.46861738052857e-07,7.7087277796127e-06
P26,-1.518231258837219e-06,-8.526466290772669e-07,-1.2573185585594462e-06,2.3378380075685584e-06,-1.921052095207567e-06,-2.0068264266038887e-06,4.283030360895709e-06,4.891243640097739e-07,-3.383760737554959e-06,2.282206783533645e-06
P27,-2.2709237113465177e-06,-7.828272405030126e-06,-6.260578286349373e-06,-2.1497723022550116e-05,2.963595646171633e-06,-1.54454273515232e-05,7.751687610286812e-06,-6.6477101126675265e-06,1.4502638541047082e-05,-8.082228065387235e-06
P28,1.2391984281922108e-05,-1.4366580568560543e-06,-8.563904933490073e-07,1.0815314648007963e-06,-4.495569401567377e-06,1.106593812436182e-05,-6.483606292117909e-06,1.0398112981906428e-05,-5.988153815882514e-06,3.266218729697961e-06
P29,-1.225208993953973e-06,9.26344705314637e-09,7.10922374049384e-07,7.933533417765369e-07,5.530253964542141e-06,1.2642183547511708e-06,1.052561040105083e-06,-2.5333364772202565e-07,1.8173195957779968e-06,2.5157980521008154e-06
P30,3.913521114425877e-06,-3.3037615737236455e-06,3.3652677328543793e-06,1.8200096197094e-06,-3.8446800142031765e-06,8.925748998599267e-07,-6.328731947774361e-06,8.307164973503934e-07,3.219600098860792e-06,5.107979765741849e-06
P31,-3.6198180057324595e-06,2.100394585200909e-06,3.472481947993988e-06,4.679692334472684e-06,2.5795763662059593e-06,1.37726721377194e-06,-2.597835556697632e-06,8.436206566504961e-07,2.044464018372211e-07,-1.376021307547735e-06
P32,-7.049199242131763e-06,-3.1512511729777726e-06,-1.1373609222246016e-06,3.1090501154636184e-06,6.405646334065902e-06,8.153003508602156e-07,1.876976582264973e-06,-4.354094799994968e-06,3.434723542738603e-06,7.882332538888668e-07
P33,-3.936000726093072e-06,1.947780623520882e-06,1.4280192030236932e-06,4.591584053122303e-06,-1.7246639439550304e-06,-9.2926047912345e-07,-1.8300330615092877e-06,3.6402531799497994e-06,-3.8698271183639117e-07,1.10053774843765e-06
P34,4.415286112841687e-06,-2.5679567159375965e-06,-2.574309718782013e-07,6.126782797164236e-07,4.772981696038426e-06,3.493428031777423e-06,-1.4970246088243534e-06,-8.470940684334903e-09,1.0322188277711564e-06,-5.913110184659881e-06
P35,2.3333866073747873e-06,1.8250282937975793e-06,-3.69698745844696e-07,-1.8813773057782459e-06,-1.3556662710363112e-06,4.921894765099431e-07,-1.565657385540944e-06,-1.6822374138742403e-06,2.089924947676759e-06,6.68964764336834e-06
P36,1.8909441073966943e-06,2.8113320820120056e-06,-1.8051520982539004e-06,-1.3006701736306315e-06,1.6717609552601668e-06,2.074216876434801e-06,2.0457749954006974e-06,3.3220352244200534e-06,-3.402846913975804e-06,-2.2798938982350106e-06
P37,-8.729018695331569e-07,6.452916965408794e-06,2.5735855931979736e-06,-3.204238149771989e-06,-1.1017558683089042e-06,5.178848975088469e-07,5.562290335495092e-06,-2.9808171156959018e-06,-8.089197360505458e-06,4.07161526987675e-06
P38,-3.277883263903721e-06,4.1000501955991875e-06,-7.45724474751668e-07,5.139745619595891e-06,9.012762318907517e-07,-2.26235207629699e-06,-1.1172234178464212e-06,5.700209500308387e-06,2.7460153375631732e-06,4.402770448976267e-06
P39,7.635936069840605e-06,-7.524238010259902e-06,9.219327744546164e-06,7.1893537959424685e-06,8.412312394344619e-06,-1.5383242647011748e-07,7.064891286997317e-07,-1.5451409067143357e-06,1.1486414762240508e-06,-1.8049452544068641e-07
P40,4.8319981488923375e-06,6.423087731423881e-06,4.085869883977051e-06,-1.6051117634012366e-06,-8.583534484383072e-06,-1.2304677447485244e-05,-1.2813508628804196e-06,-3.0209387716625876e-06,2.8020188864428023e-06,-6.793422842154412e-07
P41,2.3072005617582583e-06,4.676632947338443e-06,1.0530622108647768e-05,4.4980670977899266e-06,-1.2507101952199647e-06,-8.07644394613423e-06,-1.8855552524437683e-06,-1.1687878592244678e-05,4.6322296434689195e-06,9.149798032898027e-06
P42,-7.09002938238241e-06,-4.5398128512075047e-07,-6.377729888095693e-06,-5.514992957874698e-07,8.124742164047319e-06,4.9977304370280484e-06,3.645041420616865e-07,7.147650017463999e-06,3.314460774140281e-06,-1.5331381903688435e-06
P43,6.36672251342165e-06,4.615632290331132e-06,-5.8033529046013464e-08,1.73283193339357e-07,2.3271542464728466e-06,2.9564261268884176e-06,-2.5229097946491506e-06,-1.1636575449964184e-05,4.560384799302743e-06,1.1426583382388603e-05
P44,-1.707517366952674e-06,3.257448196550348e-06,-7.949937604109357e-07,1.1209843726445014e-05,3.1266159504079983e-06,8.702672729389257e-06,-1.5431475863925516e-06,-2.9415181625440045e-06,-6.087260381450665e-06,-2.2942936625356834e-06
P45,-9.845199827280599e-07,-6.620182181818067e-07,3.1336489775129225e-06,-3.139609478814841e-06,-1.659287336105964e-06,-4.541657081231273e-06,4.62419801474951e-07,2.38030347496992e-06,1.1970148782499811e-07,-4.6806604170248755e-06
P46,-5.312760873562778e-06,5.311412581477152e-07,-1.923763849395033e-06,1.1618309754178344e-06,3.36267377699489e-06,-4.590121183468e-06,6.321088230169477e-06,-4.169171891894226e-07,7.498523205252223e-07,2.200355190349991e-06
P47,-4.257175986066814e-06,2.4368993981836436e-06,-5.171178304182015e-06,-1.8312096812348553e-06,4.002707907071795e-06,1.2806703865671557e-06,7.843795802176977e-06,6.220857462026599e-06,-5.835545932757647e-06,-2.727524068937094e-06
P48,3.229076170837093e-06,6.254416700151406e-06,-4.00443360384689e-06,2.141770092720609e-06,4.0222914686078855e-06,1.212811176082957e-06,4.871914301905983e-06,3.0977497499648653e-06,-4.005885077499639e-06,-1.5623021220080037e-07
P49,3.210075584808704e-07,-2.21822885118194e-06,1.0527220617875913e-05,3.9389402055460293e-07,-1.2730863532480787e-06,-3.545710446881535e-06,-1.1412923922253623e-06,3.369895135223134e-07,-1.848421620938073e-06,-2.6844448321353365e-06
P50,1.6712299470393672e-07,3.4501820579101048e-06,4.2248228234779647e-07,-4.955405079825703e-07,-1.1646611138964877e-07,-5.766382389616213e-06,-2.4970925268160836e-06,5.955617045786272e-06,6.2813122427467574e-06,1.4115452642045329e-06
P51,6.63229230598936e-06,3.77247499686651e-06,-2.512835839214633e-06,3.7870657371551767e-06,-3.153893477038437e-06,1.4855472145877333e-06,-9.8675478088625e-07,1.2730368745677102e-05,-5.996863518961876e-06,-6.237986410252065e-06
P52,5.055673109599717e-06,-3.308685549549518e-06,-9.773540609583496e-06,5.500733897397902e-06,4.168511960211832e-06,8.879792767273588e-06,3.008692547680535e-07,1.364001054191511e-05,-1.6270586822482187e-06,3.4226548365942736e-06
P53,-8.805141463207296e-07,4.517879482474719e-06,2.2306536669259094e-06,-1.8212326109571294e-07,-9.183289054453343e-06,-8.91232872631643e-06,2.0690308110205067e-06,-4.010022430714828e-06,-1.739630348101737e-06,3.708783876977623e-06
P54,1.924404239893311e-06,6.871165877626599e-06,1.3094724577322357e-06,-1.920031960932878e-06,-5.088929680365124e-07,5.638058021752851e-10,-8.163964490206935e-08,5.151533331708934e-06,-7.844832324305087e-07,8.80511538825343e-06
P55,-5.239424945033699e-06,-2.6162060824043323e-06,5.892848967883885e-06,-7.085282547297114e-06,1.5687398875926226e-06,-3.623908484115426e-06,7.112022712055634e-08,-1.2945520427036486e-06,3.825007673127919e-06,1.1273852472454184e-06
P56,-5.133322819093409e-06,2.0055521294802027e-06,8.4017295066407e-06,-1.2946241195755921e-06,-2.4107485140372636e-06,-4.099714953627743e-06,-5.345209630206393e-06,1.7260186652281122e-07,2.7529608046655547e-06,-3.6999278404029176e-06
P57,-8.85631483346671e-06,4.254741935287638e-06,-4.319787290593501e-06,-7.437218845407823e-06,-2.3235219381164633e-06,-3.5002583250397755e-07,2.5043074449621365e-06,1.634950624327308e-07,8.370469845243498e-07,9.26572361738006e-06
P58,3.107874265733321e-06,-6.011849182964039e-07,-3.011259895170735e-07,2.507774916006629e-06,-2.366474045426757e-06,4.572090785177061e-06,-3.169597336263809e-07,1.10472027281859e-06,-5.985978284295062e-06,-1.4442656954739993e-06
P59,-1.3259404951526416e-06,3.824720920904065e-07,3.4109807133390663e-06,6.704740493811351e-07,4.379021230230674e-06,7.509659652084745e-07,2.344817503038398e-06,-2.3022825668954862e-06,-1.8083918269501788e-06,-7.13527830531932e-07
P60,2.128078095601821e-06,-8.879644487098395e-06,-6.691664820108383e-06,1.5974258750429943e-05,-8.772049471314296e-06,8.593651493548553e-06,-9.027030123423497e-06,-1.9543039810375888e-05,1.236972148954598e-06,1.1226657325199673e-06
P61,-4.6812673234137795e-06,4.13434468080023e-06,-2.2134226088210804e-07,-3.277414931293076e-06,-6.303992174009113e-06,-7.082443355565962e-06,3.766782327813687e-06,7.0474504540307404e-06,-3.1227693713957363e-06,1.042274157127672e-06
P62,3.8398359771595145e-06,1.9207733527726306e-06,1.439921411087536e-06,1.3105823393813734e-06,-4.217346098458802e-06,-5.551243582836967e-06,1.2911293491459216e-06,-3.0126484755811124e-06,5.133916315031603e-07,5.4769274370496975e-06
P63,-1.7069785153984663e-06,4.914436348832054e-06,-2.4511928043175087e-06,2.3768899851018155e-06,1.82529503246244e-06,1.92207303303856e-06,-1.1386167913908854e-06,3.296050361541533e-06,-2.92838540183677e-07,-1.8906750801967511e-06
P64,-3.3698234524101184e-06,-1.9016200419488225e-06,-3.349109751322164e-06,-3.090456147614119e-06,3.917894029993791e-06,7.796970758414915e-06,-7.342102094965212e-07,7.23800291958407e-06,-1.8894555627961811e-06,-2.614987518540708e-06
P65,-4.234692210693757e-07,5.589924354597236e-06,5.629112696991167e-07,-1.1515621140966055e-06,-1.1687940368231226e-06,-3.1151676233924746e-06,-1.7823866828721143e-07,1.4874314436836642e-06,2.789069008386736e-06,9.722031085299319e-06
P66,1.023300053979813e-05,-5.667310459993405e-06,5.632379697998211e-06,1.6114605267028367e-05,3.1168032341410946e-06,-1.288180000917009e-06,2.417373562795769e-06,-5.074054970737251e-06,-3.6326855982852786e-06,-9.485089529945681e-07
P67,-3.001082449042128e-06,-2.2198879979045246e-06,6.579543380179982e-08,-7.5639483606456515e-06,4.906174827021671e-06,1.5194168165931325e-06,3.345064590697675e-06,-3.714438051759253e-07,-6.365444688970906e-08,-2.353895303322591e-06
P68,-1.5248132589962918e-06,-3.7543592712357726e-06,1.5616949443718992e-06,-4.494536343971238e-06,5.60674398836694e-06,3.0692480848737913e-06,4.250060350236874e-07,-4.8144722169801165e-06,2.179947776124612e-06,-9.256759805724977e-07
P69,-5.3553587821700895e-06,-5.689942501027682e-06,-8.94742023200472e-06,1.6680695585392788e-06,-6.874071588472918e-06,4.471094343927776e-06,-1.0865252220020136e-05,2.6934464320497846e-06,7.974206973246811e-06,-1.7625459619543171e-06
P70,-2.823025068583182e-06,-4.2258878561508714e-06,1.0998245886330359e-06,-7.082683581393013e-06,4.278894234069689e-06,-7.242752636887786e-06,3.7411009470970664e-06,-1.3553604789133783e-05,7.066353889991221e-06,-6.484712500318335e-06
P71,-2.927592817154118e-06,-2.2728165818328405e-06,-7.374147104159407e-06,1.0411346188688819e-05,-1.1304898016709672e-06,1.0272707330189618e-05,-2.9900691673968773e-06,3.4230900903379515e-06,-6.390339546935217e-06,-8.334007373796633e-06
P72,-2.2135610584360782e-06,5.647731794658205e-06,2.842504854772839e-06,-4.252892395979276e-06,-7.6232837416776735e-06,-5.2728316044898735e-06,1.741783357016443e-06,-7.836472355090159e-06,-2.5053779694003296e-06,4.64989955900178e-06
P73,3.6354880407835724e-06,-2.4332400948914325e-06,1.793846248477097e-06,3.6310288985341932e-06,-3.322652887609637e-06,3.177308091144109e-06,-8.259513910709388e-07,-1.0719763675366424e-06,-5.229372878886663e-06,-5.445199962426391e-07
P74,-6.045240151465604e-06,2.4492357748701033e-06,4.630433862036997e-06,-4.4843379886989247e-07,4.777475991006157e-06,-1.4379311349606598e-06,3.1862491518727643e-06,4.440593579296851e-06,-1.7676310197976787e-06,4.802439162552582e-07
P75,-1.6323727057782007e-06,-5.768927205789337e-06,8.264129997850416e-06,9.649500490878588e-06,-7.669605490087509e-06,-4.365823927882236e-06,-3.4227116376504417e-06,-7.279042918789422e-06,-5.21788201131388e-07,3.241197593019222e-06
P76,-1.5790154413817917e-06,-8.022629820416034e-07,-4.8895740462568185e-06,-3.5282047573874614e-06,-6.939610352651635e-07,3.642771177757168e-06,-5.423487277955025e-06,2.6008783003622307e-06,1.9021822295536275e-06,-1.4204704183571102e-05
P77,-3.4569700024385593e-06,3.1092994041842796e-08,5.408764553441485e-06,3.059491662443369e-06,-3.7852930922317642e-06,-2.9609638780173173e-06,3.2504229226645517e-06,-5.198086615640543e-06,-4.582893584369684e-06,6.190496517076321e-06
P78,-3.688831201488029e-06,5.071055471976872e-06,-4.106802001715043e-06,4.470184737389953e-07,-4.817911826474411e-06,-2.0675685359913625e-06,3.198697564861877e-06,-3.3971026988069796e-06,-1.8076702560297056e-06,8.71134717955967e-06
P79,8.308168791713365e-06,-1.582460455042272e-06,-1.1011110072358895e-07,3.7808421781797003e-06,2.5306215793432715e-06,-3.224662040003949e-06,4.548226868319376e-06,-7.609293300775663e-07,-1.3674409156382039e-06,-1.8813725609688828e-06
P80,-5.57774391521192e-07,-1.0493506773165677e-07,1.2290077405662425e-06,4.139654672147238e-06,3.3274671982117215e-07,-2.297455077289283e-07,7.075566295713931e-08,-4.798821199694288e-06,-2.5162714446103204e-07,4.4172916246890733e-07
P81,-2.9872197173603374e-06,-3.46390643667888e-06,4.330006667538599e-06,5.289293431283032e-06,2.2886499608330683e-06,-1.471526459223614e-07,3.5480444685426454e-06,6.6165486514988995e-06,-4.7007844894095285e-06,1.3568045500624959e-06
P82,-1.8453012302140719e-06,-8.631814796091674e-07,-8.299261679196618e-07,-1.157414446428432e-06,-8.217558922174418e-07,5.876046549209402e-06,-1.2072674424518418e-06,6.20488935834387e-06,-4.885761524343847e-06,-3.1353751965274414e-06
P83,5.527558019088915e-06,-5.137080776837667e-07,7.18887000427347e-08,1.7844913588802415e-07,6.550207460598366e-06,1.4713435719638612e-06,-1.6533249841767282e-06,-2.3091192919010383e-06,5.110463119883328e-06,-5.024584648561427e-07
P84,7.131697163575211e-06,-1.1789926712503154e-06,9.210932218057903e-07,5.280221686450803e-06,-4.082764609629605e-06,1.2239155911581323e-06,-6.161592019353216e-07,-9.676195781589664e-06,-4.325130489066069e-06,-3.6579768886677868e-06
P85,9.14855628963665e-07,-2.1067887785665342e-06,1.3181308051201973e-06,2.9569824859385156e-06,2.278688686140702e-06,8.666388874412328e-06,-1.45825890856421e-06,4.975984510813374e-06,-7.689860439107402e-06,-9.238892763880287e-06
P86,-3.7017857594606025e-06,4.774874140635939e-07,-3.587747749725438e-06,5.759434199913176e-06,2.642621598608543e-06,6.057531572571347e-06,-2.9270757932825194e-06,7.753562020111228e-07,7.793425905371705e-07,1.3295840371112353e-06
P87,7.249853180765628e-06,7.580099094053308e-06,-1.026351063261919e-05,-1.532879990288712e-05,-9.630316033807306e-06,-3.2286887767378784e-06,-3.8663706683581423e-07,-9.641436839007944e-06,2.611409572605126e-06,-2.462011565111395e-06
P88,3.4618503376400634e-08,-1.9049156503506674e-06,-2.9796680287515513e-06,1.2730336259933874e-06,-9.106228702744233e-06,-7.869952778317372e-08,-2.7520559468456433e-06,1.0722952147897076e-05,-2.7060085253272515e-06,1.0376724805540683e-06
P89,1.3907515067728527e-06,-4.19097235220144e-06,4.284125962518914e-06,4.821751272436392e-07,1.5171056268024766e-06,1.477218878813782e-07,-1.2733338196463904e-06,6.022634636403872e-06,-1.1197942472508681e-06,-6.516445922020951e-06
P90,-1.5777317231745279e-06,1.5508799510321081e-06,-3.191078229994765e-06,3.6904329560772333e-06,2.8402116944817345e-06,3.0877362206057257e-06,9.179219567218683e-07,4.238804359677567e-06,2.3288716226619677e-07,7.90841151410497e-06
P91,2.364687427265481e-07,-2.1122322836607943e-06,5.108591915512731e-07,4.813642524171288e-06,1.8381896077305495e-06,3.8384672044615735e-06,3.342458190698364e-06,5.071139165652417e-06,-5.595077734584994e-06,5.522184012885122e-06
P92,8.866728000762439e-07,-1.1676534542429297e-06,4.45411359079219e-07,1.423388876726051e-06,8.542257202216286e-06,7.163682120283894e-06,-1.7276327838819665e-06,4.301528625740212e-06,1.5419992150160445e-06,2.448345435085878e-06
P93,-2.909570191410889e-06,2.2720796010282103e-06,-4.046589283358988e-06,7.643203035022288e-07,2.663000190500825e-06,-1.2988140118966253e-06,5.425104848501988e-06,-4.8373129101326e-06,-7.580644711417586e-07,9.81022305850441e-07
P94,-6.108327985594592e-07,1.3635830093471188e-06,-6.362855583560344e-06,2.7489760884718303e-06,4.910885314309986e-07,3.904441082867979e-06,1.5969452923184644e-06,3.765311469553791e-06,-3.479854888868651e-06,-2.276521319431339e-06
P95,-1.904520137787034e-06,-5.378851087210136e-06,-5.408973957259989e-07,4.581746033538937e-06,4.484467824296114e-06,8.2764242193782e-06,-2.4519247539050645e-06,-4.760027040499907e-06,6.437353161514877e-07,2.5694542565871884e-06
P96,-4.055227761666118e-06,4.517928463089449e-06,6.157355859437257e-07,1.2010107671678148e-06,-2.969012837880354e-06,-1.768362413544515e-06,3.256468489774844e-06,-1.5637238861255468e-06,-5.168374128533386e-06,6.415992065004946e-07
P97,-4.4198175552665984e-07,4.6755176973342524e-06,1.082980736921566e-06,4.519726052585907e-06,-2.3220355037793555e-06,4.2369234339143143e-07,-1.2975429962674544e-06,-4.54733687671833e-06,-2.5660575337565833e-06,-6.280586831684131e-07
P98,-8.443223300465436e-07,2.0709365589841055e-06,-3.7663703178190163e-06,1.711504801413992e-06,8.228993336842268e-06,7.572160038976769e-06,1.6303416304101282e-07,7.573248279824709e-08,-1.3743051933158275e-06,-6.411029157811572e-06
P99,-7.894840002973225e-06,-1.2949148885813347e-06,3.13148383402747e-06,-2.505916846626483e-06,2.3915572472187714e-07,4.4367279000064605e-06,-2.324155483421223e-06,-1.0523081295544265e-06,-1.0512368761618203e-06,1.4841689988349607e-06
P100,-3.6804069899173454e-06,-4.979781626964359e-07,2.3708162445029973e-07,-4.638120798129941e-07,1.0260752840810634e-05,1.209781148517287e-05,1.090920092855453e-06,8.434329109838551e-06,-5.566184624883287e-06,-1.7685534863181798e-06
P101,-2.5843850285335796e-06,-2.401705045414703e-06,3.242740493693307e-07,3.4417302712644088e-06,5.156896563731435e-06,5.810720653882516e-06,-1.5650598573018165e-06,7.98669701068444e-06,-1.9221789547741895e-07,2.3109001767938875e-06
P102,-2.585452644890882e-06,-2.689637483823312e-06,7.973912387651609e-06,8.212222690354772e-07,-1.2719724959646796e-06,-2.7877347137011455e-06,-2.7015390876162083e-06,-4.858071023260996e-06,1.2800562617354383e-06,-2.292665206934442e-06
P103,-2.6488112942172102e-06,6.566151651070585e-06,-2.0531809786033758e-07,2.534899460969532e-06,-5.1248376175155636e-06,-2.9897434151164213e-06,-2.8122363364348917e-06,5.002648756436936e-06,4.022445302373002e-07,3.120694256015426e-06
P104,8.341385490343016e-07,-2.663047040156504e-06,8.018753705763481e-06,-4.059945591678156e-06,-1.1570103236689243e-06,-5.108933282897557e-06,3.7302761115500394e-06,-4.258451503491562e-08,-2.9134978125124078e-06,3.612121948967504e-07
P105,-1.5117199916942079e-05,-7.73612561173886e-06,-2.0584555394438805e-06,-3.2701550729540447e-06,-1.9812848674222064e-06,-8.578136063890052e-06,-1.3121197096472225e-05,-7.452388613220416e-06,2.188089562821054e-05,-1.3983856469224336e-05
P106,-1.4724187888997756e-06,-4.7972977713814065e-06,6.0697321704425325e-06,5.699090062926383e-06,-5.187321323375273e-08,-2.0195086391893834e-06,-1.422629704277221e-06,-1.7001177590755356e-06,1.2808433581972846e-06,2.4447482819410542e-06
P107,3.8068557355720945e-06,-1.6310242867192e-06,5.6422139112040554e-06,-1.3189245728452084e-06,-2.056121800874083e-06,1.0544470070531246e-06,3.6932089159167725e-06,-2.3683219371466342e-06,-8.044933813631096e-06,1.1355758892643173e-06
P108,-3.0700233295603323e-06,1.2279332290931447e-06,5.554822499799505e-07,1.2780453101345746e-06,9.205588065499268e-07,-4.008630971502646e-06,2.0295327247557104e-06,3.4232846519009655e-07,1.5477712809685803e-06,1.6242526749691877e-06
P109,1.6110442866886152e-06,-7.983390017551358e-07,1.8094970393735493e-06,1.4577204626000978e-06,-5.942901046073303e-06,-7.920856049767441e-06,2.8792474874216804e-06,4.332622325864288e-07,-9.181380146144197e-07,2.7645177531058265e-06
P110,4.530585260914072e-07,1.2865737350491895e-06,-3.900905997920065e-07,-6.580824625432827e-06,-7.006341968550503e-06,-3.5451543582424227e-06,7.875496757227219e-07,-5.876421431567909e-06,1.2880649210523175e-06,9.711580423636497e-06
P111,3.83127162932165e-06,1.0251174615030193e-06,1.4714719291992107e-06,-9.008568519826179e-07,2.3176634031056684e-06,-1.5896382306055464e-06,5.407677192306812e-07,6.191860429776591e-06,-9.12510708968165e-07,-7.032689249743932e-06
P112,-3.7456164210255723e-06,-5.749337920179105e-07,2.67170749608536e-06,-3.2679653662022815e-07,7.424779535139065e-06,4.681349323000896e-06,4.845064593496959e-07,-2.380761507100461e-06,-7.880891958472616e-08,-3.694925350099655e-07
P113,2.4692163415892587e-06,4.03402586852379e-06,-1.0018675008067167e-06,-3.762798915989105e-06,-3.5932661448333627e-06,3.5223298980377048e-06,-6.664020546482243e-08,-4.063972936887067e-08,-3.6938213769010446e-06,7.067039715707792e-06
P114,8.060616342873647e-06,-1.7090916246916867e-06,4.460514292381652e-06,1.9697043787681297e-06,8.830013622201872e-06,1.8937074342999867e-06,3.4658247840115095e-06,2.3672739233827553e-06,-2.7901341069772783e-06,-3.7630057049750507e-06
